"Date","Price","Open","High","Low","Vol.","Change %"
"May 19, 2014","60.30","60.30","60.30","60.30","-","0.00%"
"May 16, 2014","60.30","60.30","60.30","60.30","-","-0.90%"
"May 15, 2014","60.85","60.85","60.85","60.85","-","0.08%"
"May 14, 2014","60.80","60.80","60.80","60.80","-","-0.65%"
"May 13, 2014","61.20","61.20","61.20","61.20","0.01K","0.00%"
"May 12, 2014","61.20","61.20","61.20","61.20","-","-0.16%"
"May 09, 2014","61.30","61.30","61.30","61.30","-","-0.81%"
"May 08, 2014","61.80","61.80","61.80","61.80","-","0.57%"
"May 07, 2014","61.45","61.45","61.45","61.45","-","-0.16%"
"May 06, 2014","61.55","61.55","61.55","61.55","-","0.00%"
"May 05, 2014","61.55","61.55","61.55","61.55","-","1.65%"
"May 02, 2014","60.55","60.55","60.55","60.55","-","1.68%"
"May 01, 2014","59.55","59.55","59.55","59.55","-","0.42%"
"Apr 30, 2014","59.30","59.30","59.30","59.30","-","-0.17%"
"Apr 29, 2014","59.40","59.40","59.40","59.40","-","-0.67%"
"Apr 28, 2014","59.80","59.80","59.80","59.80","0.10K","-1.89%"
"Apr 25, 2014","60.95","60.95","60.95","60.95","-","-1.38%"
"Apr 24, 2014","61.80","61.80","61.80","61.80","-","-0.72%"
"Apr 23, 2014","62.25","62.25","62.25","62.25","-","-0.32%"
"Apr 22, 2014","62.45","62.45","62.45","62.45","-","-0.56%"
"Apr 21, 2014","62.80","62.80","62.80","62.80","-","0.00%"
"Apr 17, 2014","62.80","62.80","62.80","62.80","-","-0.40%"
"Apr 16, 2014","63.05","63.05","63.05","63.05","0.05K","1.86%"
"Apr 15, 2014","61.90","61.90","61.90","61.90","-","1.98%"
"Apr 14, 2014","60.70","60.70","60.70","60.70","-","0.25%"
"Apr 11, 2014","60.55","60.55","60.55","60.55","-","0.00%"
"Apr 10, 2014","60.55","60.55","60.55","60.55","-","1.00%"
"Apr 09, 2014","59.95","59.95","59.95","59.95","-","-0.17%"
"Apr 08, 2014","60.05","60.05","60.05","60.05","-","0.17%"
"Apr 07, 2014","59.95","59.95","59.95","59.95","-","0.17%"
"Apr 04, 2014","59.85","59.85","59.85","59.85","-","0.08%"
"Apr 03, 2014","59.80","59.80","59.80","59.80","-","0.17%"
"Apr 02, 2014","59.70","59.70","59.70","59.70","-","-0.25%"
"Apr 01, 2014","59.85","59.85","59.85","59.85","-","1.18%"
"Mar 31, 2014","59.15","59.15","59.15","59.15","-","-0.67%"
"Mar 28, 2014","59.55","59.55","59.55","59.55","-","0.25%"
"Mar 27, 2014","59.40","59.40","59.40","59.40","-","1.02%"
"Mar 26, 2014","58.80","58.80","58.80","58.80","-","5.85%"
"Mar 25, 2014","55.55","55.55","55.55","55.55","-","0.36%"
"Mar 24, 2014","55.35","55.35","55.35","55.35","-","-0.27%"
"Mar 21, 2014","55.50","55.50","55.50","55.50","-","-0.45%"
"Mar 20, 2014","55.75","55.75","55.75","55.75","-","-3.96%"
"Mar 19, 2014","58.05","58.05","58.05","58.05","-","0.52%"
"Mar 18, 2014","57.75","57.75","57.75","57.75","-","-1.03%"
"Mar 17, 2014","58.35","58.35","58.35","58.35","-","-0.51%"
"Mar 14, 2014","58.65","58.65","58.65","58.65","-","1.30%"
"Mar 13, 2014","57.90","57.90","57.90","57.90","-","-0.26%"
"Mar 12, 2014","58.05","58.05","58.05","58.05","-","-0.77%"
"Mar 11, 2014","58.50","58.50","58.50","58.50","-","0.17%"
"Mar 10, 2014","58.40","58.40","58.40","58.40","-","-2.01%"
"Mar 07, 2014","59.60","59.60","59.60","59.60","-","-0.83%"
"Mar 06, 2014","60.10","60.10","60.10","60.10","-","-1.48%"
"Mar 05, 2014","61.00","61.00","61.00","61.00","-","-1.45%"
"Mar 04, 2014","61.90","61.90","61.90","61.90","-","1.23%"
"Mar 03, 2014","61.15","61.15","61.15","61.15","-","-2.00%"
"Feb 28, 2014","62.40","62.40","62.40","62.40","-","-0.64%"
"Feb 27, 2014","62.80","62.80","62.80","62.80","-","-2.64%"
"Feb 26, 2014","64.50","64.50","64.50","64.50","-","-0.39%"
"Feb 25, 2014","64.75","64.75","64.75","64.75","-","-0.15%"
"Feb 24, 2014","64.85","64.85","64.85","64.85","-","-0.23%"
"Feb 21, 2014","65.00","65.00","65.00","65.00","-","0.39%"
"Feb 20, 2014","64.75","64.75","64.75","64.75","-","-0.69%"
"Feb 19, 2014","65.20","65.20","65.20","65.20","-","0.00%"
"Feb 18, 2014","65.20","65.20","65.20","65.20","-","0.31%"
"Feb 17, 2014","65.00","65.00","65.00","65.00","-","0.00%"
"Feb 14, 2014","65.00","65.00","65.00","65.00","-","0.46%"
"Feb 13, 2014","64.70","64.70","64.70","64.70","-","-0.08%"
"Feb 12, 2014","64.75","64.75","64.75","64.75","-","0.00%"
"Feb 11, 2014","64.75","64.75","64.75","64.75","-","-0.15%"
"Feb 10, 2014","64.85","64.85","64.85","64.85","-","0.00%"
"Feb 07, 2014","64.85","64.85","64.85","64.85","-","0.54%"
"Feb 06, 2014","64.50","64.50","64.50","64.50","-","-0.39%"
"Feb 05, 2014","64.75","64.75","64.75","64.75","-","0.39%"
"Feb 04, 2014","64.50","64.50","64.50","64.50","-","-0.31%"
"Feb 03, 2014","64.70","64.70","64.70","64.70","-","-1.60%"
"Jan 31, 2014","65.75","65.75","65.75","65.75","-","-0.83%"
"Jan 30, 2014","66.30","66.30","66.30","66.30","-","-0.97%"
"Jan 29, 2014","66.95","66.95","66.95","66.95","-","0.07%"
"Jan 28, 2014","66.90","66.90","66.90","66.90","-","0.60%"
"Jan 27, 2014","66.50","66.50","66.50","66.50","-","1.45%"
"Jan 24, 2014","65.55","65.55","65.55","65.55","-","-0.46%"
"Jan 23, 2014","65.85","65.85","65.85","65.85","-","0.69%"
"Jan 22, 2014","65.40","65.40","65.40","65.40","-","-0.15%"
"Jan 21, 2014","65.50","65.50","65.50","65.50","-","-0.30%"
"Jan 20, 2014","65.70","65.70","65.70","65.70","-","0.00%"
"Jan 17, 2014","65.70","65.70","65.70","65.70","-","-1.20%"
"Jan 16, 2014","66.50","66.50","66.50","66.50","-","1.76%"
"Jan 15, 2014","65.35","65.35","65.35","65.35","-","2.35%"
"Jan 14, 2014","63.85","63.85","63.85","63.85","-","-1.77%"
"Jan 13, 2014","65.00","65.00","65.00","65.00","-","-1.89%"
"Jan 10, 2014","66.25","66.25","66.25","66.25","-","0.45%"
"Jan 09, 2014","65.95","65.95","65.95","65.95","-","0.23%"
"Jan 08, 2014","65.80","65.80","65.80","65.80","-","3.54%"
"Jan 07, 2014","63.55","63.55","63.55","63.55","-","-1.40%"
"Jan 06, 2014","64.45","64.45","64.45","64.45","-","-0.85%"
"Jan 03, 2014","65.00","65.00","65.00","65.00","-","-1.14%"
"Jan 02, 2014","65.75","65.75","65.75","65.75","-","-0.98%"
"Dec 31, 2013","66.40","66.40","66.40","66.40","-","0.15%"
"Dec 30, 2013","66.30","66.30","66.30","66.30","-","0.08%"
"Dec 27, 2013","66.25","66.25","66.25","66.25","-","0.38%"
"Dec 26, 2013","66.00","66.00","66.00","66.00","-","3.04%"
"Dec 24, 2013","64.05","64.05","64.05","64.05","-","0.00%"
"Dec 23, 2013","64.05","64.05","64.05","64.05","-","0.71%"
"Dec 20, 2013","63.60","63.60","63.60","63.60","-","0.63%"
"Dec 19, 2013","63.20","63.20","63.20","63.20","-","-0.16%"
"Dec 18, 2013","63.30","63.30","63.30","63.30","-","1.04%"
"Dec 17, 2013","62.65","62.65","62.65","62.65","-","-1.88%"
"Dec 16, 2013","63.85","63.85","63.85","63.85","-","-1.39%"
"Dec 13, 2013","64.75","64.75","64.75","64.75","-","-1.89%"
"Dec 12, 2013","66.00","66.00","66.00","66.00","-","-0.15%"
"Dec 11, 2013","66.10","66.10","66.10","66.10","-","-0.45%"
"Dec 10, 2013","66.40","66.40","66.40","66.40","-","0.23%"
"Dec 09, 2013","66.25","66.25","66.25","66.25","-","2.32%"
"Dec 06, 2013","64.75","64.75","64.75","64.75","-","0.00%"
"Dec 05, 2013","64.75","64.75","64.75","64.75","-","2.21%"
"Dec 04, 2013","63.35","63.35","63.35","63.35","-","1.85%"
"Dec 03, 2013","62.20","62.20","62.20","62.20","-","1.14%"
"Dec 02, 2013","61.50","61.50","61.50","61.50","-","1.23%"
"Nov 29, 2013","60.75","60.75","60.75","60.75","-","0.00%"
"Nov 28, 2013","60.75","60.75","60.75","60.75","-","0.00%"
"Nov 27, 2013","60.75","60.75","60.75","60.75","-","0.83%"
"Nov 26, 2013","60.25","60.25","60.25","60.25","-","1.01%"
"Nov 25, 2013","59.65","59.65","59.65","59.65","-","-0.75%"
"Nov 22, 2013","60.10","60.10","60.10","60.10","-","2.30%"
"Nov 21, 2013","58.75","58.75","58.75","58.75","-","-0.25%"
"Nov 20, 2013","58.90","58.90","58.90","58.90","-","-0.84%"
"Nov 19, 2013","59.40","59.40","59.40","59.40","-","-1.57%"
"Nov 18, 2013","60.35","60.35","60.35","60.35","-","0.17%"
"Nov 15, 2013","60.25","60.25","60.25","60.25","-","1.09%"
"Nov 14, 2013","59.60","59.60","59.60","59.60","-","0.17%"
"Nov 13, 2013","59.50","59.50","59.50","59.50","-","0.68%"
"Nov 12, 2013","59.10","59.10","59.10","59.10","-","-0.51%"
"Nov 11, 2013","59.40","59.40","59.40","59.40","-","0.08%"
"Nov 08, 2013","59.35","59.35","59.35","59.35","-","-0.59%"
"Nov 07, 2013","59.70","59.70","59.70","59.70","-","0.08%"
"Nov 06, 2013","59.65","59.65","59.65","59.65","-","-0.17%"
"Nov 05, 2013","59.75","59.75","59.75","59.75","-","1.27%"
"Nov 04, 2013","59.00","59.00","59.00","59.00","-","-0.67%"
"Nov 01, 2013","59.40","59.40","59.40","59.40","-","0.00%"
"Oct 31, 2013","59.40","59.40","59.40","59.40","-","-0.42%"
"Oct 30, 2013","59.65","59.65","59.65","59.65","-","0.00%"
"Oct 29, 2013","59.65","59.65","59.65","59.65","-","2.93%"
"Oct 28, 2013","57.95","57.95","57.95","57.95","-","-3.42%"
"Oct 25, 2013","60.00","60.00","60.00","60.00","-","-0.41%"
"Oct 24, 2013","60.25","60.25","60.25","60.25","-","0.42%"
"Oct 23, 2013","60.00","60.00","60.00","60.00","-","1.27%"
"Oct 22, 2013","59.25","59.25","59.25","59.25","-","1.28%"
"Oct 21, 2013","58.50","58.50","58.50","58.50","-","1.74%"
"Oct 18, 2013","57.50","57.50","57.50","57.50","-","0.26%"
"Oct 17, 2013","57.35","57.35","57.35","57.35","-","-0.69%"
"Oct 16, 2013","57.75","57.75","57.75","57.75","-","-0.26%"
"Oct 15, 2013","57.90","57.90","57.90","57.90","-","3.30%"
"Oct 14, 2013","56.05","56.05","56.05","56.05","-","2.37%"
"Oct 11, 2013","54.75","54.75","54.75","54.75","-","1.86%"
"Oct 10, 2013","53.75","53.75","53.75","53.75","-","0.47%"
"Oct 09, 2013","53.50","53.50","53.50","53.50","-","1.23%"
"Oct 08, 2013","52.85","52.85","52.85","52.85","-","0.19%"
"Oct 07, 2013","52.75","52.75","52.75","52.75","-","1.15%"
"Oct 04, 2013","52.15","52.15","52.15","52.15","-","0.29%"
"Oct 03, 2013","52.00","52.00","52.00","52.00","-","0.00%"
"Oct 02, 2013","52.00","52.00","52.00","52.00","-","-0.67%"
"Oct 01, 2013","52.35","52.35","52.35","52.35","-","0.58%"
"Sep 30, 2013","52.05","52.05","52.05","52.05","-","-1.14%"
"Sep 27, 2013","52.65","52.65","52.65","52.65","-","0.48%"
"Sep 26, 2013","52.40","52.40","52.40","52.40","-","0.87%"
"Sep 25, 2013","51.95","51.95","51.95","51.95","-","-0.19%"
"Sep 24, 2013","52.05","52.05","52.05","52.05","-","0.10%"
"Sep 23, 2013","52.00","52.00","52.00","52.00","-","-0.48%"
"Sep 20, 2013","52.25","52.25","52.25","52.25","-","0.00%"
"Sep 19, 2013","52.25","52.25","52.25","52.25","-","-0.76%"
"Sep 18, 2013","52.65","52.65","52.65","52.65","-","-0.57%"
"Sep 17, 2013","52.95","52.95","52.95","52.95","-","-0.56%"
"Sep 16, 2013","53.25","53.25","53.25","53.25","-","-0.93%"
"Sep 13, 2013","53.75","53.75","53.75","53.75","-","1.90%"
"Sep 12, 2013","52.75","52.75","52.75","52.75","-","0.57%"
"Sep 11, 2013","52.45","52.45","52.45","52.45","-","0.67%"
"Sep 10, 2013","52.10","52.10","52.10","52.10","-","0.00%"
"Sep 09, 2013","52.10","52.10","52.10","52.10","-","0.68%"
"Sep 06, 2013","51.75","51.75","51.75","51.75","-","0.19%"
"Sep 05, 2013","51.65","51.65","51.65","51.65","-","-0.10%"
"Sep 04, 2013","51.70","51.70","51.70","51.70","-","-1.52%"
"Sep 03, 2013","52.50","52.50","52.50","52.50","-","0.86%"
"Sep 02, 2013","52.05","52.05","52.05","52.05","-","0.00%"
"Aug 30, 2013","52.05","52.05","52.05","52.05","-","-1.51%"
"Aug 29, 2013","52.85","52.85","52.85","52.85","-","-0.28%"
"Aug 28, 2013","53.00","53.00","53.00","53.00","-","-1.85%"
"Aug 27, 2013","54.00","54.00","54.00","54.00","-","-2.83%"
"Aug 26, 2013","55.57","55.57","55.57","55.57","-","5.85%"
"Aug 23, 2013","52.50","52.50","52.50","52.50","-","-2.78%"
"Aug 22, 2013","54.00","54.00","54.00","54.00","-","-1.55%"
"Aug 21, 2013","54.85","54.85","54.85","54.85","-","-0.63%"
"Aug 20, 2013","55.20","55.20","55.20","55.20","-","-0.27%"
"Aug 19, 2013","55.35","55.35","55.35","55.35","-","0.00%"
"Aug 16, 2013","55.35","55.35","55.35","55.35","-","0.18%"
"Aug 15, 2013","55.25","55.25","55.25","55.25","-","0.91%"
"Aug 14, 2013","54.75","54.75","54.75","54.75","-","0.83%"
"Aug 13, 2013","54.30","54.30","54.30","54.30","-","-0.64%"
"Aug 12, 2013","54.65","54.65","54.65","54.65","-","-0.09%"
"Aug 09, 2013","54.70","54.70","54.70","54.70","-","1.30%"
"Aug 08, 2013","54.00","54.00","54.00","54.00","-","-0.18%"
"Aug 07, 2013","54.10","54.10","54.10","54.10","-","-0.73%"
"Aug 06, 2013","54.50","54.50","54.50","54.50","-","-0.27%"
"Aug 05, 2013","54.65","54.65","54.65","54.65","-","-1.09%"
"Aug 02, 2013","55.25","55.25","55.25","55.25","-","-0.81%"
"Aug 01, 2013","55.70","55.70","55.70","55.70","-","-0.36%"
"Jul 31, 2013","55.90","55.90","55.90","55.90","-","-0.18%"
"Jul 30, 2013","56.00","56.00","56.00","56.00","-","1.27%"
"Jul 29, 2013","55.30","55.30","55.30","55.30","-","-0.81%"
"Jul 26, 2013","55.75","55.75","55.75","55.75","-","2.29%"
"Jul 25, 2013","54.50","54.50","54.50","54.50","-","-1.98%"
"Jul 24, 2013","55.60","55.60","55.60","55.60","-","0.18%"
"Jul 23, 2013","55.50","55.50","55.50","55.50","-","-3.39%"
"Jul 22, 2013","57.45","57.45","57.45","57.45","-","-0.43%"
"Jul 19, 2013","57.70","57.70","57.70","57.70","-","-0.26%"
"Jul 18, 2013","57.85","57.85","57.85","57.85","-","0.26%"
"Jul 17, 2013","57.70","57.70","57.70","57.70","-","0.52%"
"Jul 16, 2013","57.40","57.40","57.40","57.40","-","0.00%"
"Jul 15, 2013","57.40","57.40","57.40","57.40","-","0.00%"
"Jul 12, 2013","57.40","57.40","57.40","57.40","-","0.53%"
"Jul 11, 2013","57.10","57.10","57.10","57.10","-","0.18%"
"Jul 10, 2013","57.00","57.00","57.00","57.00","-","1.06%"
"Jul 09, 2013","56.40","56.40","56.40","56.40","-","-1.05%"
"Jul 08, 2013","57.00","57.00","57.00","57.00","-","0.09%"
"Jul 05, 2013","56.95","56.95","56.95","56.95","-","0.00%"
"Jul 04, 2013","56.95","56.95","56.95","56.95","-","0.00%"
"Jul 03, 2013","56.95","56.95","56.95","56.95","-","0.26%"
"Jul 02, 2013","56.80","56.80","56.80","56.80","-","0.53%"
"Jul 01, 2013","56.50","56.50","56.50","56.50","-","0.62%"
"Jun 28, 2013","56.15","56.15","56.15","56.15","-","1.17%"
"Jun 27, 2013","55.50","55.50","55.50","55.50","-","-0.36%"
"Jun 26, 2013","55.70","55.70","55.70","55.70","-","-4.21%"
"Jun 25, 2013","58.15","58.15","58.15","58.15","-","-0.60%"
"Jun 21, 2013","58.50","58.50","58.50","58.50","-","2.54%"
"Jun 20, 2013","57.05","57.05","57.05","57.05","-","7.34%"
"Jun 19, 2013","53.15","53.15","53.15","53.15","-","-1.85%"
"Jun 18, 2013","54.15","54.15","54.15","54.15","-","-0.28%"
"Jun 17, 2013","54.30","54.30","54.30","54.30","-","-4.15%"
"Jun 14, 2013","56.65","56.65","56.65","56.65","-","-1.99%"
"Jun 13, 2013","57.80","57.80","57.80","57.80","-","0.70%"
"Jun 12, 2013","57.40","57.40","57.40","57.40","-","-3.20%"
"Jun 11, 2013","59.30","59.30","59.30","59.30","-","-0.17%"
"Jun 10, 2013","59.40","59.40","59.40","59.40","-","-0.17%"
"Jun 07, 2013","59.50","59.50","59.50","59.50","-","-1.00%"
"Jun 06, 2013","60.10","60.10","60.10","60.10","-","0.42%"
"Jun 05, 2013","59.85","59.85","59.85","59.85","-","-0.83%"
"Jun 04, 2013","60.35","60.35","60.35","60.35","-","-0.82%"
"Jun 03, 2013","60.85","60.85","60.85","60.85","-","-1.22%"
"May 31, 2013","61.60","61.60","61.60","61.60","-","-0.24%"
"May 30, 2013","61.75","61.75","61.75","61.75","-","-0.80%"
"May 29, 2013","62.25","62.25","62.25","62.25","-","-1.19%"
"May 28, 2013","63.00","63.00","63.00","63.00","-","-1.18%"
"May 27, 2013","63.75","63.75","63.75","63.75","-","7.05%"
"May 24, 2013","59.55","59.55","59.55","59.55","-","0.08%"
"May 23, 2013","59.50","59.50","59.50","59.50","-","-0.83%"
"May 22, 2013","60.00","60.00","60.00","60.00","-","-0.99%"
"May 21, 2013","60.60","60.60","60.60","60.60","-","-1.30%"
"May 20, 2013","61.40","61.40","61.40","61.40","-","-2.07%"
"May 17, 2013","62.70","62.70","62.70","62.70","-","0.00%"
"May 16, 2013","62.70","62.70","62.70","62.70","-","1.95%"
"May 15, 2013","61.50","61.50","61.50","61.50","-","-1.60%"
"May 14, 2013","62.50","62.50","62.50","62.50","-","0.81%"
"May 13, 2013","62.00","62.00","62.00","62.00","-","-1.04%"
"May 10, 2013","62.65","62.65","62.65","62.65","-","-0.79%"
"May 09, 2013","63.15","63.15","63.15","63.15","-","-0.32%"
"May 08, 2013","63.35","63.35","63.35","63.35","-","0.08%"
"May 07, 2013","63.30","63.30","63.30","63.30","-","-0.31%"
"May 06, 2013","63.50","63.50","63.50","63.50","-","0.08%"
"May 03, 2013","63.45","63.45","63.45","63.45","-","-0.63%"
"May 02, 2013","63.85","63.85","63.85","63.85","-","-0.23%"
"May 01, 2013","64.00","64.00","64.00","64.00","-","-0.08%"
"Apr 30, 2013","64.05","64.05","64.05","64.05","-","-0.31%"
"Apr 29, 2013","64.25","64.25","64.25","64.25","-","0.00%"
"Apr 26, 2013","64.25","64.25","64.25","64.25","-","-1.53%"
"Apr 25, 2013","65.25","65.25","65.25","65.25","-","3.74%"
"Apr 24, 2013","62.90","62.90","62.90","62.90","-","-0.16%"
"Apr 23, 2013","63.00","63.00","63.00","63.00","-","0.80%"
"Apr 22, 2013","62.50","62.50","62.50","62.50","-","-0.79%"
"Apr 19, 2013","63.00","63.00","63.00","63.00","-","-1.33%"
"Apr 18, 2013","63.85","63.85","63.85","63.85","-","0.31%"
"Apr 17, 2013","63.65","63.65","63.65","63.65","-","-0.55%"
"Apr 16, 2013","64.00","64.00","64.00","64.00","-","-1.54%"
"Apr 15, 2013","65.00","65.00","65.00","65.00","-","-0.31%"
"Apr 12, 2013","65.20","65.20","65.20","65.20","-","0.54%"
"Apr 11, 2013","64.85","64.85","64.85","64.85","-","-0.54%"
"Apr 10, 2013","65.20","65.20","65.20","65.20","-","0.38%"
"Apr 09, 2013","64.95","64.95","64.95","64.95","-","-0.31%"
"Apr 08, 2013","65.15","65.15","65.15","65.15","-","0.00%"
"Apr 05, 2013","65.15","65.15","65.15","65.15","-","0.46%"
"Apr 04, 2013","64.85","64.85","64.85","64.85","-","0.46%"
"Apr 03, 2013","64.55","64.55","64.55","64.55","-","-0.31%"
"Apr 02, 2013","64.75","64.75","64.75","64.75","-","-0.46%"
"Apr 01, 2013","65.05","65.05","65.05","65.05","-","-0.69%"
"Mar 28, 2013","65.50","65.50","65.50","65.50","-","0.77%"
"Mar 27, 2013","65.00","65.00","65.00","65.00","-","1.56%"
"Mar 26, 2013","64.00","64.00","64.00","64.00","-","1.59%"
"Mar 25, 2013","63.00","63.00","63.00","63.00","-","-0.08%"
"Mar 22, 2013","63.05","63.05","63.05","63.05","-","1.69%"
"Mar 21, 2013","62.00","62.00","62.00","62.00","-","0.40%"
"Mar 20, 2013","61.75","61.75","61.75","61.75","-","0.41%"
"Mar 19, 2013","61.50","61.50","61.50","61.50","-","-0.08%"
"Mar 18, 2013","61.55","61.55","61.55","61.55","-","0.98%"
"Mar 15, 2013","60.95","60.95","60.95","60.95","-","0.66%"
"Mar 14, 2013","60.55","60.55","60.55","60.55","-","0.08%"
"Mar 13, 2013","60.50","60.50","60.50","60.50","-","-0.58%"
"Mar 12, 2013","60.85","60.85","60.85","60.85","-","0.25%"
"Mar 11, 2013","60.70","60.70","60.70","60.70","-","-0.08%"
"Mar 08, 2013","60.75","60.75","60.75","60.75","-","-0.49%"
"Mar 07, 2013","61.05","61.05","61.05","61.05","-","1.58%"
"Mar 06, 2013","60.10","60.10","60.10","60.10","-","0.17%"
"Mar 05, 2013","60.00","60.00","60.00","60.00","-","-0.58%"
"Mar 04, 2013","60.35","60.35","60.35","60.35","-","-0.25%"
"Mar 01, 2013","60.50","60.50","60.50","60.50","-","1.00%"
"Feb 28, 2013","59.90","59.90","59.90","59.90","-","-0.17%"
"Feb 27, 2013","60.00","60.00","60.00","60.00","-","-1.96%"
"Feb 26, 2013","61.20","61.20","61.20","61.20","-","2.00%"
"Feb 25, 2013","60.00","60.00","60.00","60.00","-","0.00%"
"Feb 22, 2013","60.00","60.00","60.00","60.00","-","0.08%"
"Feb 21, 2013","59.95","59.95","59.95","59.95","-","-0.25%"
"Feb 20, 2013","60.10","60.10","60.10","60.10","-","3.09%"
"Feb 19, 2013","58.30","58.30","58.30","58.30","-","-0.17%"
"Feb 18, 2013","58.40","58.40","58.40","58.40","-","0.00%"
"Feb 15, 2013","58.40","58.40","58.40","58.40","-","0.52%"
"Feb 14, 2013","58.10","58.10","58.10","58.10","-","-0.26%"
"Feb 13, 2013","58.25","58.25","58.25","58.25","-","-0.43%"
"Feb 12, 2013","58.50","58.50","58.50","58.50","-","-1.02%"
"Feb 11, 2013","59.10","59.10","59.10","59.10","-","1.03%"
"Feb 08, 2013","58.50","58.50","58.50","58.50","-","-0.51%"
"Feb 07, 2013","58.80","58.80","58.80","58.80","-","-0.34%"
"Feb 06, 2013","59.00","59.00","59.00","59.00","-","-0.59%"
"Feb 05, 2013","59.35","59.35","59.35","59.35","-","-0.92%"
"Feb 04, 2013","59.90","59.90","59.90","59.90","-","0.25%"
"Feb 01, 2013","59.75","59.75","59.75","59.75","-","-0.91%"
"Jan 31, 2013","60.30","60.30","60.30","60.30","-","-0.17%"
"Jan 30, 2013","60.40","60.40","60.40","60.40","-","0.00%"
"Jan 29, 2013","60.40","60.40","60.40","60.40","-","-0.33%"
"Jan 28, 2013","60.60","60.60","60.60","60.60","-","1.00%"
"Jan 25, 2013","60.00","60.00","60.00","60.00","-","0.00%"
"Jan 24, 2013","60.00","60.00","60.00","60.00","-","0.00%"
"Jan 23, 2013","60.00","60.00","60.00","60.00","-","0.25%"
"Jan 22, 2013","59.85","59.85","59.85","59.85","-","0.00%"
"Jan 21, 2013","59.85","59.85","59.85","59.85","-","0.00%"
"Jan 18, 2013","59.85","59.85","59.85","59.85","-","0.34%"
"Jan 17, 2013","59.65","59.65","59.65","59.65","-","0.00%"
"Jan 16, 2013","59.65","59.65","59.65","59.65","-","-0.25%"
"Jan 15, 2013","59.80","59.80","59.80","59.80","-","-0.33%"
"Jan 14, 2013","60.00","60.00","60.00","60.00","-","1.18%"
"Jan 11, 2013","59.30","59.30","59.30","59.30","-","0.51%"
"Jan 10, 2013","59.00","59.00","59.00","59.00","-","-1.42%"
"Jan 09, 2013","59.85","59.85","59.85","59.85","-","-1.48%"
"Jan 08, 2013","60.75","60.75","60.75","60.75","-","-0.16%"
"Jan 07, 2013","60.85","60.85","60.85","60.85","-","-0.73%"
"Jan 04, 2013","61.30","61.30","61.30","61.30","-","-0.33%"
"Jan 03, 2013","61.50","61.50","61.50","61.50","-","-0.32%"
"Jan 02, 2013","61.70","61.70","61.70","61.70","-","0.16%"
"Dec 31, 2012","61.60","61.60","61.60","61.60","-","0.00%"
"Dec 28, 2012","61.60","61.60","61.60","61.60","-","0.16%"
"Dec 27, 2012","61.50","61.50","61.50","61.50","-","0.00%"
"Dec 26, 2012","61.50","61.50","61.50","61.50","-","0.82%"
"Dec 24, 2012","61.00","61.00","61.00","61.00","-","3.13%"
"Dec 21, 2012","59.15","59.15","59.15","59.15","-","0.17%"
"Dec 20, 2012","59.05","59.05","59.05","59.05","-","0.17%"
"Dec 19, 2012","58.95","58.95","58.95","58.95","-","-4.30%"
"Dec 18, 2012","61.60","61.60","61.60","61.60","-","0.98%"
"Dec 17, 2012","61.00","61.00","61.00","61.00","-","0.00%"
"Dec 14, 2012","61.00","61.00","61.00","61.00","-","-0.81%"
"Dec 13, 2012","61.50","61.50","61.50","61.50","-","-1.36%"
"Dec 12, 2012","62.35","62.35","62.35","62.35","-","-0.24%"
"Dec 11, 2012","62.50","62.50","62.50","62.50","-","-0.79%"
"Dec 10, 2012","63.00","63.00","63.00","63.00","-","-1.18%"
"Dec 07, 2012","63.75","63.75","63.75","63.75","-","-0.23%"
"Dec 06, 2012","63.90","63.90","63.90","63.90","-","-0.70%"
"Dec 05, 2012","64.35","64.35","64.35","64.35","-","0.00%"
"Dec 04, 2012","64.35","64.35","64.35","64.35","-","-0.39%"
"Dec 03, 2012","64.60","64.60","64.60","64.60","-","-0.15%"
"Nov 30, 2012","64.70","64.70","64.70","64.70","-","-0.08%"
"Nov 29, 2012","64.75","64.75","64.75","64.75","-","-0.54%"
"Nov 28, 2012","65.10","65.10","65.10","65.10","-","-0.99%"
"Nov 27, 2012","65.75","65.75","65.75","65.75","-","-1.57%"
"Nov 26, 2012","66.80","66.80","66.80","66.80","-","3.57%"
"Nov 23, 2012","64.50","64.50","64.50","64.50","-","0.00%"
"Nov 21, 2012","64.50","64.50","64.50","64.50","-","-1.23%"
"Nov 20, 2012","65.30","65.30","65.30","65.30","-","-0.15%"
"Nov 19, 2012","65.40","65.40","65.40","65.40","-","0.00%"
"Nov 16, 2012","65.40","65.40","65.40","65.40","-","0.00%"
"Nov 15, 2012","65.40","65.40","65.40","65.40","-","0.00%"
"Nov 14, 2012","65.40","65.40","65.40","65.40","-","-0.23%"
"Nov 13, 2012","65.55","65.55","65.55","65.55","-","0.31%"
"Nov 12, 2012","65.35","65.35","65.35","65.35","-","-0.53%"
"Nov 09, 2012","65.70","65.70","65.70","65.70","-","-0.61%"
"Nov 08, 2012","66.10","66.10","66.10","66.10","-","0.00%"
"Nov 07, 2012","66.10","66.10","66.10","66.10","-","-0.15%"
"Nov 06, 2012","66.20","66.20","66.20","66.20","-","0.08%"
"Nov 05, 2012","66.15","66.15","66.15","66.15","-","0.00%"
"Nov 02, 2012","66.15","66.15","66.15","66.15","-","0.61%"
"Nov 01, 2012","65.75","65.75","65.75","65.75","-","-0.15%"
