,0
706,3.196204423904419
707,4.9787492752075195
708,144.9939422607422
709,3.9649388790130615
710,6.231439590454102
711,150.0
712,148.5506134033203
713,149.8372039794922
714,150.0
715,0.0
716,0.0
717,9.119997024536133
718,0.0
719,0.0
720,144.57003784179688
721,0.8565675020217896
722,0.0
723,6.3736186027526855
724,150.0
725,150.0
726,150.0
727,0.0
728,150.0
729,150.0
730,144.2206573486328
731,0.0
732,0.21328210830688477
733,1.055631160736084
734,150.0
735,0.0
736,150.0
737,0.012043789029121399
738,2.516822576522827
739,0.0
740,145.97286987304688
741,7.757824897766113
742,150.0
743,146.13351440429688
744,144.13221740722656
745,0.0
746,0.0
747,6.387867450714111
748,150.0
749,0.0
750,150.0
751,1.1238996982574463
752,9.552801132202148
753,0.0
754,0.0
755,0.0
756,150.0
757,0.0
758,3.1039397716522217
759,150.0
760,3.6453120708465576
761,3.476383924484253
762,150.0
763,0.0
764,150.0
765,0.8381542563438416
766,150.0
767,142.24301147460938
768,7.021988868713379
769,4.990527629852295
770,142.04959106445312
771,146.47418212890625
772,149.3794708251953
773,150.0
774,147.79580688476562
775,150.0
776,0.0
777,0.0
778,150.0
779,0.0
780,9.144797325134277
781,0.0
782,142.78961181640625
783,148.06520080566406
784,149.2093048095703
785,147.17979431152344
786,0.0
787,142.9982147216797
788,149.13479614257812
789,1.7767248153686523
790,150.0
791,150.0
792,0.0
793,150.0
794,150.0
795,150.0
796,150.0
797,149.40428161621094
798,0.0
799,0.0
800,143.5968780517578
801,0.0
802,150.0
803,145.6752166748047
804,0.0
805,143.70985412597656
806,140.45997619628906
807,150.0
808,146.78955078125
809,5.179457187652588
810,0.0
811,144.7305450439453
812,150.0
813,0.0
814,150.0
815,1.327438235282898
816,146.63644409179688
817,0.0
818,2.592449903488159
819,0.5575921535491943
820,2.9732818603515625
821,146.4401397705078
822,150.0
823,147.49356079101562
824,3.6880855560302734
825,5.1097822189331055
826,0.0
827,141.4208221435547
828,141.4976348876953
829,0.0
830,0.0
831,140.24525451660156
832,9.261080741882324
833,150.0
834,150.0
835,2.1882855892181396
836,143.74864196777344
837,150.0
838,150.0
839,0.0
840,150.0
841,150.0
842,150.0
843,4.952613353729248
844,0.0
845,9.60303783416748
846,150.0
847,1.6745136976242065
848,139.22940063476562
849,150.0
850,148.97140502929688
851,146.0353546142578
852,150.0
853,1.0456491708755493
854,145.0396270751953
855,0.0
856,148.34918212890625
857,5.255871772766113
858,147.06918334960938
859,8.682636260986328
860,150.0
861,0.0
862,0.4985598623752594
863,1.6346015930175781
864,140.58309936523438
865,145.097900390625
866,4.353572368621826
867,145.4036102294922
868,150.0
869,0.0
870,6.330962657928467
871,0.0
872,146.83506774902344
873,146.57225036621094
874,1.3077104091644287
875,150.0
876,143.850830078125
877,149.31036376953125
878,150.0
879,3.9283947944641113
880,1.2272878885269165
881,0.0
882,145.552001953125
883,150.0
884,2.2056918144226074
885,1.4247063398361206
886,0.0
887,148.16851806640625
888,150.0
889,1.7085148096084595
890,150.0
891,3.6551015377044678
892,0.0
893,147.45965576171875
894,0.0
895,0.0
896,0.0
897,149.00502014160156
898,143.33489990234375
899,3.9009950160980225
900,0.0
901,0.0
902,0.0
903,150.0
904,150.0
905,150.0
906,5.343748092651367
907,150.0
908,13.939958572387695
909,149.0093994140625
910,145.97097778320312
911,7.276835918426514
912,150.0
913,0.0
914,0.0
915,0.0
916,150.0
917,149.3815460205078
918,5.780740261077881
919,150.0
920,0.0
921,2.9217031002044678
922,0.0
923,5.936566352844238
924,150.0
925,1.5313760042190552
926,1.8475757837295532
927,150.0
928,148.1059112548828
929,150.0
930,150.0
931,0.0
932,3.2764461040496826
933,8.492236137390137
934,3.554647922515869
935,0.0
936,148.21923828125
937,0.0
938,5.2862324714660645
939,7.249604225158691
940,150.0
941,150.0
942,150.0
943,0.0
944,150.0
945,146.26724243164062
946,146.4097137451172
947,0.0
948,0.23861682415008545
949,2.4188971519470215
950,150.0
951,0.0
952,150.0
953,3.969252824783325
954,2.226513147354126
955,0.0
956,143.83694458007812
957,8.564533233642578
958,150.0
959,146.01531982421875
960,144.13819885253906
961,0.45540332794189453
962,1.1062768697738647
963,3.4448463916778564
964,150.0
965,3.503117799758911
966,150.0
967,4.554074764251709
968,6.040797710418701
969,0.0
970,0.0
971,0.0
972,150.0
973,0.0
974,0.0
975,150.0
976,7.121816158294678
977,2.612761974334717
978,144.3201141357422
979,0.0
980,150.0
981,1.7726181745529175
982,148.07090759277344
983,147.41043090820312
984,2.6215553283691406
985,4.768276214599609
986,143.5542755126953
987,146.5848846435547
988,150.0
989,150.0
990,148.33114624023438
991,150.0
992,0.0
993,1.6035445928573608
994,150.0
995,0.0
996,11.28746509552002
997,0.0
998,142.14602661132812
999,148.0039825439453
1000,150.0
1001,150.0
1002,1.8066694736480713
1003,139.60255432128906
1004,146.75843811035156
1005,2.043962001800537
1006,150.0
1007,150.0
1008,0.0
1009,150.0
1010,150.0
1011,146.80557250976562
1012,150.0
1013,149.4813690185547
1014,0.0
1015,0.0
1016,144.82101440429688
1017,0.0
1018,150.0
1019,145.46652221679688
1020,0.0
1021,145.30564880371094
1022,141.700439453125
1023,150.0
1024,139.06065368652344
1025,6.172570705413818
1026,0.0
1027,146.01309204101562
1028,150.0
1029,0.0
1030,150.0
1031,1.3554246425628662
1032,148.9703369140625
1033,0.0
1034,1.8612003326416016
1035,7.655929088592529
1036,2.5849130153656006
1037,150.0
1038,150.0
1039,147.38031005859375
1040,0.46386680006980896
1041,0.0
1042,0.0
1043,142.8395233154297
1044,146.4198760986328
1045,0.0
1046,0.0
1047,138.826904296875
1048,8.055466651916504
1049,150.0
1050,150.0
1051,1.7137001752853394
1052,143.12503051757812
1053,150.0
1054,147.69387817382812
1055,0.0
1056,150.0
1057,150.0
1058,150.0
1059,10.39859390258789
1060,0.0
1061,7.189258575439453
1062,149.47943115234375
1063,4.516643047332764
1064,144.47915649414062
1065,150.0
1066,150.0
1067,150.0
1068,150.0
1069,0.0
1070,146.40101623535156
1071,0.0
1072,147.6792755126953
1073,3.2323715686798096
1074,150.0
1075,2.830681800842285
1076,150.0
1077,0.0
1078,3.7127997875213623
1079,2.7983741760253906
1080,140.12994384765625
1081,147.9422607421875
1082,3.1209933757781982
1083,144.92169189453125
1084,150.0
1085,3.7401530742645264
1086,1.4775029420852661
1087,0.0
1088,145.9891815185547
1089,146.4276123046875
1090,0.0
1091,145.0680389404297
1092,142.27793884277344
1093,149.07363891601562
1094,150.0
1095,0.8592018485069275
1096,0.0
1097,0.0
1098,141.56788635253906
1099,149.21421813964844
1100,1.8887125253677368
1101,4.719939231872559
1102,0.0
1103,147.61134338378906
1104,150.0
1105,3.297901153564453
1106,150.0
1107,1.3252451419830322
1108,0.0
1109,141.3063507080078
1110,0.0
1111,0.0
1112,0.0
1113,150.0
1114,143.32546997070312
1115,6.853288173675537
1116,0.0
1117,0.0
1118,0.0
1119,150.0
1120,150.0
1121,150.0
1122,10.386222839355469
1123,149.53050231933594
1124,9.301955223083496
1125,148.009765625
1126,144.18577575683594
1127,7.366156101226807
1128,150.0
1129,0.0
1130,0.0
1131,0.702812671661377
1132,150.0
1133,149.42877197265625
1134,5.146386623382568
1135,150.0
1136,0.0
1137,3.462289810180664
1138,2.4221503734588623
1139,5.977783203125
1140,150.0
1141,0.22083799540996552
1142,0.0
1143,150.0
1144,148.7504119873047
1145,149.39402770996094
1146,150.0
1147,1.1871628761291504
1148,1.8292722702026367
1149,8.531825065612793
1150,7.980387210845947
1151,0.0
1152,146.97755432128906
1153,0.0
1154,4.166059970855713
1155,4.040685176849365
1156,150.0
1157,150.0
1158,150.0
1159,0.0
1160,150.0
1161,149.93235778808594
1162,145.6804656982422
1163,0.0
1164,0.0
1165,1.6070327758789062
1166,150.0
1167,0.0
1168,150.0
1169,0.0
1170,0.055381130427122116
1171,0.0
1172,145.1380615234375
1173,5.753619194030762
1174,150.0
1175,148.24974060058594
1176,145.55755615234375
1177,0.0
1178,2.803081512451172
1179,4.047982692718506
1180,150.0
1181,5.640938758850098
1182,150.0
1183,6.911896705627441
1184,6.345520973205566
1185,0.0
1186,0.0
1187,0.0
1188,149.74781799316406
1189,0.0
1190,1.2041960954666138
1191,150.0
1192,5.748690605163574
1193,0.0
1194,150.0
1195,0.0
1196,150.0
1197,0.8117462396621704
1198,139.85418701171875
1199,144.3640594482422
1200,0.0
1201,7.077427864074707
1202,145.77322387695312
1203,142.7145538330078
1204,150.0
1205,150.0
1206,150.0
1207,150.0
1208,0.0
1209,2.0528857707977295
1210,147.52517700195312
1211,0.0
1212,3.16953706741333
1213,2.1114661693573
1214,143.58363342285156
1215,150.0
1216,150.0
1217,150.0
1218,1.8002980947494507
1219,143.76844787597656
1220,150.0
1221,2.6322662830352783
1222,149.3447723388672
1223,150.0
1224,0.0
1225,150.0
1226,150.0
1227,142.56980895996094
1228,150.0
1229,147.20919799804688
1230,0.0
1231,5.854518413543701
1232,142.1327362060547
1233,0.0
1234,150.0
1235,148.317138671875
1236,3.4757580757141113
1237,148.04237365722656
1238,142.0697021484375
1239,150.0
1240,139.7244873046875
1241,5.782951354980469
1242,0.0
1243,149.19354248046875
1244,149.39907836914062
1245,0.0
1246,148.4457550048828
1247,0.0
1248,150.0
1249,0.0
1250,0.0
1251,5.678098678588867
1252,4.542287826538086
1253,150.0
1254,150.0
1255,149.94349670410156
1256,0.0
1257,0.3372046649456024
1258,0.0
1259,145.94117736816406
1260,142.7799072265625
1261,0.0
1262,0.0
1263,137.05929565429688
1264,7.837071418762207
1265,150.0
1266,150.0
1267,0.7836441397666931
1268,140.57740783691406
1269,150.0
1270,146.32794189453125
1271,1.2540557384490967
1272,145.75765991210938
1273,150.0
1274,150.0
1275,3.264151096343994
1276,0.0
1277,4.990352153778076
1278,147.46597290039062
1279,5.76204252243042
1280,146.2495880126953
1281,150.0
1282,150.0
1283,150.0
1284,150.0
1285,2.542837142944336
1286,144.6957244873047
1287,0.7180944085121155
1288,146.791748046875
1289,3.3020176887512207
1290,150.0
1291,0.0
1292,150.0
1293,0.0
1294,8.017772674560547
1295,7.158626556396484
1296,141.9743194580078
1297,148.48788452148438
1298,5.245555877685547
1299,146.3656463623047
1300,150.0
1301,1.1477583646774292
1302,0.0
1303,1.4756286144256592
1304,150.0
1305,145.29086303710938
1306,0.7994505167007446
1307,144.06329345703125
1308,140.8679656982422
1309,150.0
1310,150.0
1311,1.8512157201766968
1312,0.0
1313,0.0
1314,140.51011657714844
1315,150.0
1316,1.1500306129455566
1317,3.5632901191711426
1318,0.0
1319,146.45848083496094
1320,150.0
1321,2.6077687740325928
1322,150.0
1323,2.0861752033233643
1324,0.0
1325,146.47195434570312
1326,0.0
1327,0.0
1328,0.0
1329,150.0
1330,147.11647033691406
1331,5.709035396575928
1332,0.0
1333,0.0
1334,0.0
1335,150.0
1336,150.0
1337,150.0
1338,8.36575984954834
1339,150.0
1340,4.644430160522461
1341,149.75917053222656
1342,143.5615692138672
1343,6.379724502563477
1344,150.0
1345,0.0
1346,0.0
1347,0.31077420711517334
1348,150.0
1349,150.0
1350,5.3326826095581055
1351,150.0
1352,0.0
1353,5.791833877563477
1354,1.7248127460479736
1355,9.30533218383789
1356,150.0
1357,1.1533020734786987
1358,2.9540977478027344
1359,150.0
1360,147.38455200195312
1361,150.0
1362,149.1313934326172
1363,5.200960636138916
1364,4.286338806152344
1365,0.5193006992340088
1366,4.533603191375732
1367,0.0
1368,142.3361358642578
1369,0.0
1370,2.6213018894195557
1371,7.378795146942139
1372,149.71681213378906
1373,150.0
1374,150.0
1375,0.0
1376,150.0
1377,148.57972717285156
1378,144.51675415039062
1379,0.0
1380,0.0
1381,0.0
1382,150.0
1383,0.0
1384,150.0
1385,0.24225175380706787
1386,0.0
1387,0.0
1388,144.65042114257812
1389,2.92676043510437
1390,150.0
1391,146.196533203125
1392,145.42807006835938
1393,0.0
1394,3.5177807807922363
1395,3.187647581100464
1396,150.0
1397,15.21971607208252
1398,150.0
1399,6.884605407714844
1400,3.7502903938293457
1401,0.0
1402,0.0
1403,0.0
1404,150.0
1405,0.0
1406,0.9323179125785828
1407,150.0
1408,0.0
1409,0.0
1410,150.0
1411,0.0
1412,150.0
1413,0.6265764832496643
1414,143.3409881591797
1415,150.0
1416,0.0
1417,4.014904022216797
1418,142.87518310546875
1419,141.1913299560547
1420,150.0
1421,150.0
1422,150.0
1423,149.25169372558594
1424,0.0
1425,0.17990805208683014
1426,148.80625915527344
1427,0.0
1428,2.6552488803863525
1429,1.5812404155731201
1430,146.61143493652344
1431,147.8485565185547
1432,148.14236450195312
1433,150.0
1434,6.575711250305176
1435,141.2587432861328
1436,150.0
1437,2.8832859992980957
1438,149.71725463867188
1439,150.0
1440,0.4425226151943207
1441,150.0
1442,150.0
1443,144.9724578857422
1444,150.0
1445,149.76072692871094
1446,0.0
1447,3.9387059211730957
1448,143.44407653808594
1449,0.0
1450,150.0
1451,146.6385498046875
1452,2.105025291442871
1453,146.9369659423828
1454,141.6666259765625
1455,150.0
1456,140.80654907226562
1457,6.072307586669922
1458,0.0
1459,150.0
1460,145.04733276367188
1461,0.0
1462,147.68325805664062
1463,0.0
1464,150.0
1465,0.0
1466,0.0
1467,6.136481285095215
1468,7.857399940490723
1469,150.0
1470,150.0
1471,146.6454620361328
1472,0.0
1473,0.0
1474,0.0
1475,148.2237091064453
1476,145.48138427734375
1477,0.0
1478,0.0
1479,137.63406372070312
1480,7.652696132659912
1481,150.0
1482,150.0
1483,0.0
1484,142.8076934814453
1485,150.0
1486,150.0
1487,2.243051290512085
1488,147.63572692871094
1489,150.0
1490,150.0
1491,2.77504301071167
1492,0.0
1493,7.286524295806885
1494,150.0
1495,8.350478172302246
1496,146.19528198242188
1497,150.0
1498,150.0
1499,150.0
1500,150.0
1501,0.0
1502,150.0
1503,2.812159776687622
1504,147.41368103027344
1505,4.244296550750732
1506,150.0
1507,0.0
1508,150.0
1509,0.0
1510,8.993047714233398
1511,5.713733196258545
1512,142.49769592285156
1513,149.2561798095703
1514,1.2914626598358154
1515,144.98643493652344
1516,150.0
1517,4.092262268066406
1518,0.0
1519,1.8008005619049072
1520,150.0
1521,145.5361328125
1522,0.0
1523,142.955322265625
1524,142.79965209960938
1525,150.0
1526,150.0
1527,0.6496965289115906
1528,0.0
1529,0.0
1530,136.62277221679688
1531,150.0
1532,0.0
1533,0.17298392951488495
1534,0.0
1535,146.8740234375
1536,150.0
1537,0.0
1538,150.0
1539,0.0
1540,0.0
1541,145.13755798339844
1542,0.0
1543,0.0
1544,0.0
1545,150.0
1546,149.68667602539062
1547,7.618521213531494
1548,0.0
1549,0.0
1550,0.0
1551,150.0
1552,150.0
1553,150.0
1554,2.0439412593841553
1555,148.22930908203125
1556,3.18315052986145
1557,150.0
1558,142.9990692138672
1559,6.418818950653076
1560,150.0
1561,0.0
1562,0.0
1563,0.0
1564,150.0
1565,149.6804656982422
1566,2.735603094100952
1567,150.0
1568,0.0
1569,3.879929304122925
1570,4.093218803405762
1571,4.29067850112915
1572,150.0
1573,0.0
1574,3.489628314971924
1575,150.0
1576,150.0
1577,149.56944274902344
1578,148.50563049316406
1579,2.7859268188476562
1580,0.0
1581,0.0
1582,5.302770137786865
1583,0.0
1584,137.61776733398438
1585,1.5958012342453003
1586,0.07280051708221436
1587,3.024709701538086
1588,148.92111206054688
1589,150.0
1590,149.26870727539062
1591,0.0
1592,150.0
1593,150.0
1594,141.02853393554688
1595,0.0
1596,0.0
1597,0.0
1598,150.0
1599,0.0
1600,149.91952514648438
1601,0.0
1602,0.0
1603,0.0
1604,143.73135375976562
1605,0.11102490872144699
1606,150.0
1607,144.85533142089844
1608,146.909423828125
1609,2.0580883026123047
1610,4.183388710021973
1611,2.239781379699707
1612,150.0
1613,12.566843032836914
1614,150.0
1615,11.807650566101074
1616,0.0
1617,0.0
1618,0.0
1619,0.0
1620,150.0
1621,0.0
1622,0.0
1623,150.0
1624,0.0
1625,0.0
1626,150.0
1627,0.0
1628,150.0
1629,0.4592960476875305
1630,143.52804565429688
1631,150.0
1632,5.495555877685547
1633,0.18882036209106445
1634,142.0286407470703
1635,144.5500946044922
1636,150.0
1637,150.0
1638,150.0
1639,150.0
1640,0.0
1641,4.325400352478027
1642,149.5458221435547
1643,0.0
1644,4.300843715667725
1645,0.22614677250385284
1646,148.59716796875
1647,149.70265197753906
1648,149.1533660888672
1649,150.0
1650,6.314202308654785
1651,145.86325073242188
1652,150.0
