,id,reward,carbon_1,carbon_2,carbon_3,carbon_4,carbon_5,carbon_6,carbon_7,carbon_8,carbon_9,carbon_10,carbon_11,carbon_12,carbon_13,carbon_14,carbon_15,carbon_16,carbon_17,carbon_18,run_number
31,32.0,5.677321641404589,0.0,216.7122344970703,198.1532745361328,149.55833435058594,186.60757446289062,98.02023315429688,9.595526695251465,42.058372497558594,33.47002410888672,167.0667724609375,187.5272979736328,115.63811492919922,16.053525924682617,73.09353637695312,174.9652862548828,16.306171417236328,136.3311767578125,115.48259735107422,1
32,33.0,5.70414375526839,0.0,99.66581726074219,135.59800720214844,197.2980499267578,27.097593307495117,144.64312744140625,7.539859294891357,97.48365783691406,209.88058471679688,100.08551025390625,174.6904754638672,239.7147674560547,141.79428100585938,77.6759033203125,60.38552474975586,12.350826263427734,99.78559112548828,246.67665100097656,1
33,34.0,5.707797862703268,0.0,139.7197265625,217.5498046875,236.2638397216797,143.38223266601562,221.5203094482422,109.01994323730469,131.1824951171875,89.05028533935547,117.49451446533203,171.090576171875,39.94435501098633,210.00588989257812,137.14022827148438,145.9845428466797,110.62533569335938,103.94914245605469,56.19929122924805,1
34,35.0,5.713859829644215,0.0,180.17698669433594,34.096580505371094,101.49232482910156,86.44097900390625,129.36485290527344,8.50607681274414,196.44467163085938,88.5669174194336,71.34290313720703,194.7051544189453,244.5106201171875,180.957763671875,242.20579528808594,41.23546600341797,241.92747497558594,75.99132537841797,106.42230224609375,1
35,36.0,5.7395027507756495,0.0,167.46905517578125,70.50926971435547,138.3744354248047,122.62368774414062,80.59966278076172,173.1166534423828,31.989713668823242,21.98740577697754,184.66326904296875,81.66736602783203,154.4632110595703,213.0518341064453,63.63304138183594,55.72321701049805,186.07931518554688,169.42282104492188,86.97868347167969,1
36,37.0,5.771468120434777,0.0,192.49546813964844,170.64695739746094,149.552490234375,193.5032958984375,200.86459350585938,238.7744140625,132.26611328125,119.48081970214844,146.63232421875,168.34007263183594,170.55567932128906,15.6723051071167,5.642201900482178,10.765089988708496,29.643068313598633,27.289005279541016,98.47108459472656,1
37,38.0,5.788929072814597,0.0,119.69580841064453,131.21627807617188,39.58502197265625,5.622320652008057,232.93087768554688,220.73800659179688,141.6902313232422,23.8837947845459,162.1380615234375,104.46883392333984,193.0504913330078,178.23284912109375,50.04270935058594,233.6649169921875,45.89742660522461,17.88249969482422,2.646293640136719,1
38,39.0,5.797196659644282,0.0,167.05133056640625,111.36425018310547,52.0650520324707,141.621337890625,65.11445617675781,156.58663940429688,39.81621551513672,246.16734313964844,242.52798461914062,135.5019073486328,92.25277709960938,241.42042541503906,81.62305450439453,101.48755645751953,50.649147033691406,183.7695770263672,192.06716918945312,1
39,40.0,5.929715018256361,0.0,49.17768859863281,152.3738250732422,69.38055419921875,40.44196701049805,146.56382751464844,180.25802612304688,9.891820907592773,243.1659698486328,34.280513763427734,218.74449157714844,101.52922821044922,246.36221313476562,131.20394897460938,179.24826049804688,10.474360466003418,227.50856018066406,228.99664306640625,1
40,41.0,5.9741578335264975,0.0,110.52924346923828,71.93366241455078,98.85553741455078,203.17625427246094,160.60055541992188,55.36000061035156,86.0226058959961,217.68035888671875,57.56105041503906,19.036163330078125,74.65917205810547,66.03009033203125,154.53475952148438,229.10821533203125,119.86727142333984,160.75018310546875,158.87200927734375,1
41,42.0,5.990078965399995,0.0,210.4055938720703,202.56968688964844,85.41670989990234,25.427352905273438,193.05592346191406,184.22332763671875,235.88694763183594,86.28630065917969,183.17196655273438,248.579833984375,11.912127494812012,4.752219676971436,119.46061706542969,116.80458068847656,201.32774353027344,34.59418869018555,21.533733367919922,1
42,43.0,6.0369162257488975,0.0,115.39604187011719,126.13941955566406,16.727336883544922,63.285614013671875,246.61715698242188,11.680416107177734,27.482038497924805,239.4373016357422,34.355682373046875,147.9181671142578,48.118289947509766,247.8647003173828,129.52149963378906,213.3545379638672,18.661592483520508,49.90929412841797,106.11309814453125,1
43,44.0,6.074587437625137,0.0,49.17768859863281,153.00074768066406,67.5979232788086,40.13505554199219,148.79449462890625,180.25802612304688,10.88116455078125,62.814659118652344,31.083332061767578,218.74449157714844,101.52922821044922,122.18146514892578,63.494354248046875,179.24826049804688,229.4292449951172,227.50856018066406,228.70004272460938,1
44,45.0,6.081846266088874,0.0,100.50901794433594,156.03236389160156,208.9448699951172,32.05630874633789,87.9234390258789,127.056884765625,29.282123565673828,205.4199981689453,54.3464241027832,42.223323822021484,159.5811309814453,182.22216796875,142.32754516601562,99.77688598632812,31.424036026000977,18.100955963134766,162.24668884277344,1
45,46.0,6.082094615783223,0.0,138.66355895996094,76.97291564941406,223.026123046875,171.242919921875,118.76227569580078,170.10415649414062,117.29365539550781,26.085508346557617,88.49967956542969,36.261268615722656,80.28983306884766,78.6383285522461,76.53429412841797,37.60372543334961,43.39851760864258,52.975990295410156,2.755445003509521,1
46,47.0,6.095158018650777,0.0,197.2179718017578,115.54421997070312,145.3577117919922,206.5026092529297,249.7506866455078,85.96697235107422,114.00015258789062,122.87459564208984,40.97889709472656,114.32106018066406,58.03984451293945,28.782779693603516,37.71464157104492,189.17764282226562,211.2726287841797,59.12305450439453,56.5772590637207,1
47,48.0,6.1115691482010055,0.0,138.0713653564453,142.3203582763672,197.24261474609375,210.11280822753906,60.73932647705078,211.04782104492188,14.0936279296875,150.42478942871094,164.59837341308594,227.98121643066406,87.6920394897461,85.76771545410156,236.51321411132812,211.36878967285156,126.57298278808594,166.73062133789062,216.8726806640625,1
48,49.0,6.171142547400888,0.0,79.09996032714844,112.53689575195312,125.24293518066406,177.40087890625,123.6608657836914,217.25363159179688,54.29798126220703,236.4709014892578,240.621826171875,238.22808837890625,207.7811279296875,57.148109436035156,236.99484252929688,158.42271423339844,142.35963439941406,62.014278411865234,209.77984619140625,1
49,50.0,6.2290483768655704,0.0,166.65480041503906,37.20515823364258,45.34540557861328,5.463437080383301,123.43487548828125,134.43020629882812,59.99359130859375,62.86982345581055,84.23287963867188,158.686279296875,86.93970489501953,62.19699478149414,21.71590232849121,139.36669921875,211.75518798828125,225.15525817871094,134.50099182128906,1
50,51.0,6.292060463595649,0.0,213.92359924316406,101.8673095703125,48.57794189453125,110.85309600830078,22.203458786010742,39.8674430847168,71.5553970336914,16.1393985748291,14.149911880493164,99.7403564453125,201.66278076171875,148.63052368164062,144.4134979248047,2.985260248184204,176.5998992919922,171.80328369140625,130.2250518798828,1
51,52.0,6.4031243824284045,0.0,163.3050079345703,249.69107055664062,42.79848098754883,143.05462646484375,161.3893585205078,205.00930786132812,91.47692108154297,43.45981216430664,44.55134582519531,202.79644775390625,178.1386260986328,65.33662414550781,161.7135467529297,49.0892448425293,60.938419342041016,71.71795654296875,133.19898986816406,1
52,53.0,6.422255212605204,0.0,10.036604881286621,111.53533935546875,177.7665557861328,24.439044952392578,149.881103515625,57.49934387207031,47.444149017333984,5.041586875915527,114.71729278564453,107.00212860107422,249.14627075195312,131.27969360351562,36.67711639404297,18.817115783691406,14.608978271484375,244.2332763671875,243.377197265625,1
53,54.0,6.422282204704769,0.0,173.80490112304688,96.73497772216797,238.50054931640625,37.1243782043457,239.14776611328125,235.39889526367188,5.083419322967529,65.45347595214844,146.95570373535156,93.21466827392578,124.09876251220703,192.70045471191406,193.4250946044922,28.75798225402832,75.16468048095703,82.49199676513672,134.25650024414062,1
54,55.0,6.60062173771632,0.0,129.7606201171875,111.36425018310547,52.0650520324707,235.90829467773438,65.71464538574219,156.58663940429688,0.311431854963303,246.16734313964844,235.07876586914062,135.5019073486328,67.52246856689453,241.42042541503906,22.318389892578125,101.48755645751953,50.649147033691406,183.7695770263672,210.0318603515625,1
55,56.0,6.685414625227377,0.0,220.84091186523438,121.58464050292969,49.52397918701172,166.71731567382812,208.75540161132812,206.7742156982422,176.11013793945312,162.44815063476562,57.29107666015625,188.99444580078125,203.0961151123047,161.2794647216797,122.54997253417969,143.72032165527344,91.3224868774414,218.70957946777344,90.24134063720703,1
56,57.0,6.706379803424348,0.0,234.7257537841797,35.312110900878906,3.652080297470093,226.47320556640625,151.87213134765625,239.10491943359375,30.32780647277832,208.1443328857422,97.21186828613281,87.2524185180664,102.92493438720703,226.1679229736328,69.28135681152344,179.67816162109375,69.77994537353516,92.36334228515625,129.915771484375,1
57,58.0,6.7768389380858975,0.0,135.53945922851562,117.47018432617188,234.50953674316406,78.50428771972656,49.382972717285156,140.3586883544922,53.6299934387207,114.73910522460938,27.796537399291992,175.62228393554688,238.52011108398438,240.29693603515625,34.410011291503906,111.83321380615234,56.63682174682617,34.717960357666016,177.5620880126953,1
58,59.0,6.8149558392147895,0.0,120.54366302490234,183.56736755371094,218.45668029785156,93.45320892333984,97.97663879394531,157.96920776367188,132.68658447265625,211.49017333984375,68.90530395507812,107.86994171142578,233.4309539794922,73.09876251220703,49.14077377319336,171.09092712402344,201.7275390625,78.87993621826172,4.804263114929199,1
59,60.0,6.828565862585827,0.0,221.951904296875,115.0236587524414,109.87802124023438,53.24824142456055,245.2737579345703,198.07302856445312,232.635009765625,86.25110626220703,19.86476707458496,164.0784149169922,64.34253692626953,137.4971160888672,237.8388671875,47.085018157958984,103.85437774658203,60.02116775512695,210.6411895751953,1
60,61.0,6.884289740126138,0.0,165.66632080078125,49.610374450683594,109.87802124023438,53.24824142456055,76.52306365966797,198.07302856445312,232.45919799804688,86.25110626220703,181.45803833007812,165.84959411621094,62.34856033325195,119.67477416992188,62.604488372802734,50.64078903198242,103.4659423828125,94.43980407714844,15.268372535705566,1
61,62.0,6.901496450333228,0.0,64.21195983886719,128.7922821044922,17.124500274658203,170.971923828125,10.795029640197754,191.3334503173828,126.06180572509766,70.52539825439453,65.77434539794922,95.46585083007812,177.0083465576172,40.943092346191406,12.04318904876709,207.38409423828125,24.824012756347656,107.8066177368164,96.2726821899414,1
62,63.0,6.907353103567715,0.0,240.31903076171875,200.7840118408203,231.8700714111328,186.39889526367188,168.40545654296875,9.714882850646973,3.013595581054688,35.00481033325195,115.40975189208984,189.92095947265625,116.33799743652344,54.87350845336914,180.25115966796875,246.96600341796875,8.907671928405762,134.4119110107422,239.07260131835938,1
63,64.0,6.966628311447722,0.0,242.14630126953125,116.95166778564453,18.848188400268555,104.4346694946289,67.95550537109375,161.95594787597656,15.265678405761719,156.0543670654297,71.42839050292969,140.5287322998047,96.7973861694336,91.56904602050781,0.251255482435226,3.98796534538269,46.31278991699219,32.41673278808594,66.55986022949219,1
64,65.0,6.998803086108763,0.0,144.974365234375,85.6563949584961,107.89859771728516,151.5520477294922,168.7141571044922,172.16395568847656,118.00912475585938,24.51600456237793,13.304398536682129,29.411569595336914,88.98320770263672,105.45606994628906,39.381683349609375,166.19541931152344,94.17596435546875,46.94050216674805,176.29971313476562,1
65,66.0,7.116644152518305,0.0,80.25383758544922,220.22943115234375,85.72286987304688,22.073965072631836,95.27659606933594,31.236679077148438,122.84414672851562,88.96126556396484,128.3010711669922,88.17626953125,113.89572143554688,140.73545837402344,211.05642700195312,125.81976318359375,170.03921508789062,207.12864685058594,80.87854766845703,1
66,67.0,7.156150817007017,0.0,78.82807922363281,249.69107055664062,42.79848098754883,59.427433013916016,161.3893585205078,205.00930786132812,175.15040588378906,239.34661865234375,44.45015335083008,202.79644775390625,178.1386260986328,65.33662414550781,148.51307678222656,49.0892448425293,60.938419342041016,171.827392578125,126.66098022460938,1
67,68.0,7.278437702905157,0.0,32.08256149291992,206.96861267089844,116.3058853149414,20.783802032470703,214.2710418701172,167.8435821533203,231.951171875,244.8799285888672,165.52761840820312,44.448299407958984,243.1327362060547,195.25650024414062,185.76425170898438,127.92122650146484,195.75917053222656,142.76052856445312,130.06939697265625,1
68,69.0,7.280806388876821,0.0,180.14503479003906,6.581521987915039,153.4984893798828,131.50941467285156,148.31399536132812,214.5608367919922,78.70443725585938,243.63552856445312,91.27523803710938,109.4609146118164,219.09445190429688,124.66001892089844,24.079803466796875,179.2267608642578,164.18460083007812,42.052345275878906,56.14110565185547,1
69,70.0,7.313974135487804,0.0,138.66355895996094,76.97291564941406,245.06085205078125,176.98291015625,118.76227569580078,85.36630249023438,117.29365539550781,26.085508346557617,88.49967956542969,36.261268615722656,80.28983306884766,78.6383285522461,76.2815170288086,239.734619140625,43.4821891784668,52.975990295410156,2.755445003509521,1
70,71.0,7.352585603848633,0.0,12.675558090209961,226.43711853027344,96.42182922363281,142.04298400878906,28.762468338012695,58.802345275878906,12.403373718261719,74.57254791259766,103.51643371582031,55.96736145019531,205.90948486328125,241.08876037597656,181.7680206298828,214.77493286132812,205.55470275878906,134.37283325195312,51.00104522705078,1
71,72.0,7.692249560044675,0.0,166.65480041503906,37.20515823364258,45.34540557861328,5.463437080383301,148.39303588867188,215.67665100097656,59.81364822387695,60.568138122558594,84.23287963867188,158.686279296875,227.4393310546875,62.19699478149414,24.167728424072266,139.36669921875,211.75518798828125,60.85050964355469,134.50099182128906,1
72,73.0,7.707012261200898,0.0,45.20466232299805,31.791223526000977,50.55210494995117,63.68611145019531,132.4124755859375,196.28369140625,65.9986801147461,58.17451095581055,59.948822021484375,157.46453857421875,219.13021850585938,199.5033416748047,106.24545288085938,154.94207763671875,128.01486206054688,53.28507995605469,186.2818145751953,1
73,74.0,7.745218415585097,0.0,115.39604187011719,126.7663345336914,17.74967384338379,62.978702545166016,247.86415100097656,11.680416107177734,28.47138023376465,58.18958282470703,31.15850067138672,147.9181671142578,48.118289947509766,122.84626770019531,61.811912536621094,213.3545379638672,238.21583557128906,49.90929412841797,105.81310272216797,1
74,75.0,7.901394881879411,0.0,155.61175537109375,194.57557678222656,200.29383850097656,207.2576141357422,213.3590850830078,249.52740478515625,109.75702667236328,52.81852722167969,136.4409942626953,150.5444793701172,104.08928680419922,105.89631652832031,230.49765014648438,194.52198791503906,173.2493133544922,138.92431640625,103.53697967529297,1
75,76.0,7.954694896535321,0.0,165.30889892578125,110.6049575805664,39.07810974121094,141.621337890625,65.11445617675781,156.58663940429688,44.09190368652344,246.16734313964844,59.94144058227539,135.5019073486328,92.25277709960938,226.32553100585938,81.43514251708984,151.5008544921875,52.7888298034668,180.5418701171875,186.08706665039062,1
76,77.0,7.970990285085167,0.0,61.2900276184082,226.6211395263672,19.50374412536621,67.0712661743164,18.727813720703125,58.87479019165039,10.0113525390625,238.41546630859375,117.6213150024414,245.5106201171875,97.89279174804688,211.37803649902344,98.05332946777344,213.6149444580078,212.0430145263672,215.79920959472656,44.061927795410156,1
77,78.0,8.037813665300773,0.0,5.261368274688721,122.3546142578125,166.49041748046875,162.4096221923828,109.81588745117188,32.721187591552734,206.91766357421875,111.46021270751953,94.17208099365234,198.9325408935547,34.3992919921875,75.4064712524414,234.42141723632812,26.312536239624023,15.103161811828613,166.56727600097656,167.61141967773438,1
78,79.0,8.158651982274204,0.0,138.8400115966797,117.47018432617188,201.82290649414062,78.50428771972656,49.291229248046875,103.50541687011719,53.153865814208984,114.7625961303711,27.796537399291992,175.62228393554688,88.62324523925781,233.45681762695312,247.84072875976562,110.05438232421875,237.15940856933594,34.717960357666016,177.5620880126953,1
79,80.0,8.180779331353323,0.0,115.09833526611328,83.93531799316406,152.43338012695312,237.68161010742188,13.295621871948242,10.61896800994873,206.90609741210938,17.009374618530273,94.85363006591797,230.82989501953125,120.68215942382812,226.9750518798828,182.4439239501953,25.866230010986328,13.133825302124023,135.93069458007812,167.40777587890625,1
80,81.0,8.184957961833085,0.0,161.23178100585938,96.82039642333984,127.49478149414062,39.542728424072266,184.3696746826172,82.09321594238281,5.274094581604004,195.5418701171875,192.64523315429688,39.20602798461914,216.95506286621094,169.7793731689453,197.86508178710938,1.292622208595276,74.09571075439453,125.52950286865234,13.189900398254395,1
81,82.0,8.378665043426219,0.0,66.78706359863281,4.011031150817871,34.47874069213867,22.68445587158203,200.92823791503906,80.27606964111328,82.1599349975586,183.92782592773438,60.04518127441406,166.16720581054688,104.39228057861328,1.036645770072937,121.15939331054688,121.88036346435547,174.75595092773438,117.82115173339844,5.928906917572021,1
82,83.0,8.403655132993277,0.0,46.94710159301758,32.55052185058594,50.55210494995117,63.68611145019531,132.4124755859375,196.28369140625,65.9986801147461,58.17451095581055,242.09854125976562,157.46453857421875,219.13021850585938,199.601806640625,106.43336486816406,104.92877960205078,128.10919189453125,56.512779235839844,192.26190185546875,1
83,84.0,8.426376195335669,0.0,49.04954147338867,95.82373046875,4.279477596282959,116.4432144165039,131.03565979003906,87.40869140625,114.90416717529297,203.60914611816406,99.36587524414062,107.15199279785156,75.62844848632812,108.88540649414062,68.62843322753906,162.81813049316406,186.4777069091797,143.34153747558594,115.08667755126953,1
84,85.0,8.511503584981282,0.0,67.74955749511719,143.73907470703125,91.25434112548828,235.89837646484375,43.04263687133789,62.88945770263672,197.2044219970703,51.46525955200195,164.3654327392578,246.2635955810547,67.00236511230469,31.993328094482422,237.1613311767578,68.98103332519531,2.314525604248047,152.45697021484375,134.9599609375,1
85,86.0,8.579289429738045,0.0,10.036604881286621,4.041416645050049,181.74522399902344,24.41802406311035,194.28431701660156,57.49934387207031,81.87273406982422,182.7283935546875,114.71729278564453,105.3099594116211,249.14627075195312,147.5208282470703,36.67711639404297,239.52601623535156,177.76553344726562,241.2651824951172,242.84619140625,1
86,87.0,8.655059530846533,0.0,78.27860260009766,230.04144287109375,154.28163146972656,173.00035095214844,33.10418701171875,147.11192321777344,116.0277099609375,55.767391204833984,109.25537872314453,65.26927947998047,83.42354583740234,196.82254028320312,165.49801635742188,210.29360961914062,148.29989624023438,248.59994506835938,179.9639434814453,1
87,88.0,10.869112241013582,1.575604796409607,227.0055389404297,144.15367126464844,159.71754455566406,148.05441284179688,221.76158142089844,209.99049377441406,130.3789825439453,166.0467529296875,25.732698440551758,4.703574180603027,234.94471740722656,108.0620346069336,218.98280334472656,123.88636016845703,92.0767822265625,203.63204956054688,144.630615234375,1
