,index,date,cluster,hour,data_type,capacity_factor
551,167,2013-05-27,33.0,23,onshore,0.2119
552,168,2014-02-08,28.0,0,onshore,0.6895
553,169,2014-02-08,28.0,1,onshore,0.7378
554,170,2014-02-08,28.0,2,onshore,0.7473
555,171,2014-02-08,28.0,3,onshore,0.7341
556,172,2014-02-08,28.0,4,onshore,0.7
557,173,2014-02-08,28.0,5,onshore,0.6507
558,174,2014-02-08,28.0,6,onshore,0.6266
559,175,2014-02-08,28.0,7,onshore,0.6252
560,176,2014-02-08,28.0,8,onshore,0.6573
561,177,2014-02-08,28.0,9,onshore,0.6990000000000001
562,178,2014-02-08,28.0,10,onshore,0.7508
563,179,2014-02-08,28.0,11,onshore,0.8021
564,180,2014-02-08,28.0,12,onshore,0.8318
565,181,2014-02-08,28.0,13,onshore,0.8412
566,182,2014-02-08,28.0,14,onshore,0.8323
567,183,2014-02-08,28.0,15,onshore,0.8095
568,184,2014-02-08,28.0,16,onshore,0.7619
569,185,2014-02-08,28.0,17,onshore,0.7016
570,186,2014-02-08,28.0,18,onshore,0.6479
571,187,2014-02-08,28.0,19,onshore,0.6068
572,188,2014-02-08,28.0,20,onshore,0.5925
573,189,2014-02-08,28.0,21,onshore,0.5927
574,190,2014-02-08,28.0,22,onshore,0.5843
575,191,2014-02-08,28.0,23,onshore,0.5771
576,0,2007-01-30,39.0,0,solar,0.0
577,1,2007-01-30,39.0,1,solar,0.0
578,2,2007-01-30,39.0,2,solar,0.0
579,3,2007-01-30,39.0,3,solar,0.0
580,4,2007-01-30,39.0,4,solar,0.0
581,5,2007-01-30,39.0,5,solar,0.0
582,6,2007-01-30,39.0,6,solar,0.0
583,7,2007-01-30,39.0,7,solar,0.0
584,8,2007-01-30,39.0,8,solar,0.0181
585,9,2007-01-30,39.0,9,solar,0.0711
586,10,2007-01-30,39.0,10,solar,0.1397
587,11,2007-01-30,39.0,11,solar,0.2097
588,12,2007-01-30,39.0,12,solar,0.2207
589,13,2007-01-30,39.0,13,solar,0.1992
590,14,2007-01-30,39.0,14,solar,0.11199999999999999
591,15,2007-01-30,39.0,15,solar,0.0422
592,16,2007-01-30,39.0,16,solar,0.0009
593,17,2007-01-30,39.0,17,solar,0.0
594,18,2007-01-30,39.0,18,solar,0.0
595,19,2007-01-30,39.0,19,solar,0.0
596,20,2007-01-30,39.0,20,solar,0.0
597,21,2007-01-30,39.0,21,solar,0.0
598,22,2007-01-30,39.0,22,solar,0.0
599,23,2007-01-30,39.0,23,solar,0.0
600,24,2009-09-19,61.0,0,solar,0.0
601,25,2009-09-19,61.0,1,solar,0.0
602,26,2009-09-19,61.0,2,solar,0.0
603,27,2009-09-19,61.0,3,solar,0.0
604,28,2009-09-19,61.0,4,solar,0.0
605,29,2009-09-19,61.0,5,solar,0.0
606,30,2009-09-19,61.0,6,solar,0.0163
607,31,2009-09-19,61.0,7,solar,0.0906
608,32,2009-09-19,61.0,8,solar,0.201
609,33,2009-09-19,61.0,9,solar,0.3039
610,34,2009-09-19,61.0,10,solar,0.40399999999999997
611,35,2009-09-19,61.0,11,solar,0.4547
612,36,2009-09-19,61.0,12,solar,0.4513
613,37,2009-09-19,61.0,13,solar,0.3964
614,38,2009-09-19,61.0,14,solar,0.3159
615,39,2009-09-19,61.0,15,solar,0.2089
616,40,2009-09-19,61.0,16,solar,0.11699999999999999
617,41,2009-09-19,61.0,17,solar,0.0381
618,42,2009-09-19,61.0,18,solar,0.0003
619,43,2009-09-19,61.0,19,solar,0.0
620,44,2009-09-19,61.0,20,solar,0.0
621,45,2009-09-19,61.0,21,solar,0.0
622,46,2009-09-19,61.0,22,solar,0.0
623,47,2009-09-19,61.0,23,solar,0.0
624,48,2011-01-08,17.0,0,solar,0.0
625,49,2011-01-08,17.0,1,solar,0.0
626,50,2011-01-08,17.0,2,solar,0.0
627,51,2011-01-08,17.0,3,solar,0.0
628,52,2011-01-08,17.0,4,solar,0.0
629,53,2011-01-08,17.0,5,solar,0.0
630,54,2011-01-08,17.0,6,solar,0.0
631,55,2011-01-08,17.0,7,solar,0.0
632,56,2011-01-08,17.0,8,solar,0.0009
633,57,2011-01-08,17.0,9,solar,0.0377
634,58,2011-01-08,17.0,10,solar,0.1111
635,59,2011-01-08,17.0,11,solar,0.1916
636,60,2011-01-08,17.0,12,solar,0.21600000000000003
637,61,2011-01-08,17.0,13,solar,0.1914
638,62,2011-01-08,17.0,14,solar,0.1197
639,63,2011-01-08,17.0,15,solar,0.0264
640,64,2011-01-08,17.0,16,solar,0.0
641,65,2011-01-08,17.0,17,solar,0.0
642,66,2011-01-08,17.0,18,solar,0.0
643,67,2011-01-08,17.0,19,solar,0.0
644,68,2011-01-08,17.0,20,solar,0.0
645,69,2011-01-08,17.0,21,solar,0.0
646,70,2011-01-08,17.0,22,solar,0.0
647,71,2011-01-08,17.0,23,solar,0.0
648,72,2012-05-09,69.0,0,solar,0.0
649,73,2012-05-09,69.0,1,solar,0.0
650,74,2012-05-09,69.0,2,solar,0.0
651,75,2012-05-09,69.0,3,solar,0.0
652,76,2012-05-09,69.0,4,solar,0.0005
653,77,2012-05-09,69.0,5,solar,0.0307
654,78,2012-05-09,69.0,6,solar,0.0882
655,79,2012-05-09,69.0,7,solar,0.1682
656,80,2012-05-09,69.0,8,solar,0.249
657,81,2012-05-09,69.0,9,solar,0.3242
658,82,2012-05-09,69.0,10,solar,0.3806
659,83,2012-05-09,69.0,11,solar,0.3875
660,84,2012-05-09,69.0,12,solar,0.3497
661,85,2012-05-09,69.0,13,solar,0.3144
662,86,2012-05-09,69.0,14,solar,0.264
663,87,2012-05-09,69.0,15,solar,0.1926
664,88,2012-05-09,69.0,16,solar,0.1269
665,89,2012-05-09,69.0,17,solar,0.0718
666,90,2012-05-09,69.0,18,solar,0.0268
667,91,2012-05-09,69.0,19,solar,0.0017
668,92,2012-05-09,69.0,20,solar,0.0
669,93,2012-05-09,69.0,21,solar,0.0
670,94,2012-05-09,69.0,22,solar,0.0
671,95,2012-05-09,69.0,23,solar,0.0
672,96,2012-07-12,64.0,0,solar,0.0
673,97,2012-07-12,64.0,1,solar,0.0
674,98,2012-07-12,64.0,2,solar,0.0
675,99,2012-07-12,64.0,3,solar,0.0
676,100,2012-07-12,64.0,4,solar,0.0153
677,101,2012-07-12,64.0,5,solar,0.0843
678,102,2012-07-12,64.0,6,solar,0.1895
679,103,2012-07-12,64.0,7,solar,0.3206
680,104,2012-07-12,64.0,8,solar,0.4453
681,105,2012-07-12,64.0,9,solar,0.5313
682,106,2012-07-12,64.0,10,solar,0.5727
683,107,2012-07-12,64.0,11,solar,0.5845
684,108,2012-07-12,64.0,12,solar,0.5633
685,109,2012-07-12,64.0,13,solar,0.5005
686,110,2012-07-12,64.0,14,solar,0.4134
687,111,2012-07-12,64.0,15,solar,0.2798
688,112,2012-07-12,64.0,16,solar,0.1594
689,113,2012-07-12,64.0,17,solar,0.085
690,114,2012-07-12,64.0,18,solar,0.0376
691,115,2012-07-12,64.0,19,solar,0.0085
692,116,2012-07-12,64.0,20,solar,0.0001
693,117,2012-07-12,64.0,21,solar,0.0
694,118,2012-07-12,64.0,22,solar,0.0
695,119,2012-07-12,64.0,23,solar,0.0
696,120,2013-03-06,54.0,0,solar,0.0
697,121,2013-03-06,54.0,1,solar,0.0
698,122,2013-03-06,54.0,2,solar,0.0
699,123,2013-03-06,54.0,3,solar,0.0
700,124,2013-03-06,54.0,4,solar,0.0
701,125,2013-03-06,54.0,5,solar,0.0
702,126,2013-03-06,54.0,6,solar,0.0001
703,127,2013-03-06,54.0,7,solar,0.0199
704,128,2013-03-06,54.0,8,solar,0.0778
705,129,2013-03-06,54.0,9,solar,0.1701
706,130,2013-03-06,54.0,10,solar,0.2283
707,131,2013-03-06,54.0,11,solar,0.2549
708,132,2013-03-06,54.0,12,solar,0.2621
709,133,2013-03-06,54.0,13,solar,0.2319
710,134,2013-03-06,54.0,14,solar,0.1741
711,135,2013-03-06,54.0,15,solar,0.1005
712,136,2013-03-06,54.0,16,solar,0.0333
713,137,2013-03-06,54.0,17,solar,0.0004
714,138,2013-03-06,54.0,18,solar,0.0
715,139,2013-03-06,54.0,19,solar,0.0
716,140,2013-03-06,54.0,20,solar,0.0
717,141,2013-03-06,54.0,21,solar,0.0
718,142,2013-03-06,54.0,22,solar,0.0
719,143,2013-03-06,54.0,23,solar,0.0
720,144,2013-05-27,33.0,0,solar,0.0
721,145,2013-05-27,33.0,1,solar,0.0
722,146,2013-05-27,33.0,2,solar,0.0
723,147,2013-05-27,33.0,3,solar,0.0
724,148,2013-05-27,33.0,4,solar,0.0098
725,149,2013-05-27,33.0,5,solar,0.0563
726,150,2013-05-27,33.0,6,solar,0.1521
727,151,2013-05-27,33.0,7,solar,0.2631
728,152,2013-05-27,33.0,8,solar,0.3869
729,153,2013-05-27,33.0,9,solar,0.4782
730,154,2013-05-27,33.0,10,solar,0.5286
731,155,2013-05-27,33.0,11,solar,0.5478
732,156,2013-05-27,33.0,12,solar,0.5314
733,157,2013-05-27,33.0,13,solar,0.4888
734,158,2013-05-27,33.0,14,solar,0.4164
735,159,2013-05-27,33.0,15,solar,0.32
736,160,2013-05-27,33.0,16,solar,0.22399999999999998
737,161,2013-05-27,33.0,17,solar,0.1324
738,162,2013-05-27,33.0,18,solar,0.0614
739,163,2013-05-27,33.0,19,solar,0.0138
740,164,2013-05-27,33.0,20,solar,0.0002
741,165,2013-05-27,33.0,21,solar,0.0
742,166,2013-05-27,33.0,22,solar,0.0
743,167,2013-05-27,33.0,23,solar,0.0
744,168,2014-02-08,28.0,0,solar,0.0
745,169,2014-02-08,28.0,1,solar,0.0
746,170,2014-02-08,28.0,2,solar,0.0
747,171,2014-02-08,28.0,3,solar,0.0
748,172,2014-02-08,28.0,4,solar,0.0
749,173,2014-02-08,28.0,5,solar,0.0
750,174,2014-02-08,28.0,6,solar,0.0
751,175,2014-02-08,28.0,7,solar,0.0014
752,176,2014-02-08,28.0,8,solar,0.0518
753,177,2014-02-08,28.0,9,solar,0.1342
754,178,2014-02-08,28.0,10,solar,0.1961
755,179,2014-02-08,28.0,11,solar,0.2118
756,180,2014-02-08,28.0,12,solar,0.19399999999999998
757,181,2014-02-08,28.0,13,solar,0.1442
758,182,2014-02-08,28.0,14,solar,0.0881
759,183,2014-02-08,28.0,15,solar,0.0346
760,184,2014-02-08,28.0,16,solar,0.0012
761,185,2014-02-08,28.0,17,solar,0.0
762,186,2014-02-08,28.0,18,solar,0.0
763,187,2014-02-08,28.0,19,solar,0.0
764,188,2014-02-08,28.0,20,solar,0.0
765,189,2014-02-08,28.0,21,solar,0.0
766,190,2014-02-08,28.0,22,solar,0.0
767,191,2014-02-08,28.0,23,solar,0.0
