,contributed_CCGT,contributed_Coal,contributed_Onshore,contributed_Offshore,contributed_PV,contributed_Nuclear,contributed_Recip_gas,contributed_Biomass
412,98480.87999999992,116521.04999999994,12312.459386999963,12497.15424,0.0,145970.13750479993,0.0,0
413,238167.3600000003,230379.80000000022,12509.980874999963,12497.15424,0.0,163428.8815487999,7889.979999999988,0
414,101740.31999999985,131311.43000000002,15094.074455000005,14368.869794999993,0.0,139190.0856695999,0.0,0
415,121247.28,144044.6499999999,18354.56950199999,16175.309234999995,0.0,147759.87069199994,0.0,0
416,246456.24,112410.68,61257.750399999815,12490.430519999998,5155.166640000014,163428.8815487999,1086.4,0
417,202769.76000000004,49284.94000000003,61689.42949999993,12497.15424,5102.439599999988,163067.6915727999,0.0,0
418,224377.92000000007,145722.60999999993,56791.79279999861,12340.267439999987,2711.048639999974,162706.5015967999,1668.4000000000005,0
419,244623.83999999997,150032.06000000008,61198.987799999944,12522.928499999995,5210.090639999985,163428.8815487999,1769.2800000000007,0
420,94899.83999999991,77387.61000000006,61049.31515099997,12497.15424,5102.439599999989,128893.95998639992,0.0,0
421,232126.56,161867.84000000008,61689.42949999992,12497.15424,5102.439599999989,163428.8815487999,1086.4,0
422,87497.03999999995,95023.57000000004,66852.38118199995,13366.110404999998,7362.562199999982,123188.63261039995,0.0,0
423,120113.99999999994,86526.33000000006,86151.72942300014,15746.215229999994,12167.862959999999,116934.1490464,0.0,0
424,205747.7200000001,142497.03999999992,64617.72486399981,12490.430519999998,5170.1091520000155,163428.8815487999,0.0,0
425,164890.47000000018,80104.42000000003,65068.28996099992,12497.15424,5117.229279999988,162057.8338847999,0.0,0
426,198826.84000000003,158402.11000000002,59895.6819289987,12340.267439999987,2718.906751999972,161409.16617279992,0.0,0
427,229274.92,149430.08000000005,64555.73914799997,12522.928499999995,5225.192351999985,163428.8815487999,0.0,0
428,30215.89999999999,124174.57000000012,64159.00526799997,12432.761340000001,5117.229279999989,127471.31375439992,0.0,0
429,201445.24,178012.28000000003,65073.08146999991,12497.15424,5117.229279999989,163428.8815487999,0.0,0
430,64357.169999999925,95092.30000000012,70252.07268399994,13323.834074999995,7383.90295999998,121659.10363039994,0.0,0
431,97074.92999999986,93271.35000000003,89321.60047400015,15464.459384999995,12203.132128,114391.07676640006,0.0,0
432,263316.2400000002,297382.859999999,12574.927903999946,12490.430519999998,0.0,163428.8815487999,1955.5200000000007,0
433,150812.63999999984,292788.21999999904,12663.542544999951,12497.15424,0.0,163428.8815487999,0.0,0
434,280563.8400000003,283897.55999999924,11658.160728000055,12340.267439999987,0.0,163428.8815487999,1955.5200000000007,0
435,285468.48000000016,300501.7799999989,12562.865177999984,12522.928499999995,0.0,163428.8815487999,3259.1999999999957,0
436,77789.51999999995,227275.89000000013,12400.573701999954,12497.15424,0.0,142472.4917167999,0.0,0
437,280891.4400000002,308935.8199999988,12663.542544999957,12497.15424,0.0,163428.8815487999,3041.9199999999964,0
438,80293.67999999995,222618.0500000001,15401.362597999994,14368.869794999993,0.0,142697.31404879992,0.0,0
439,113227.91999999994,232621.82000000012,18636.226753000014,16175.309234999995,0.0,153559.54973519992,0.0,0
440,206853.8400000001,284208.7799999994,42867.27984000005,12490.430519999998,0.0,163428.8815487999,1226.0800000000004,0
441,128997.35999999993,252046.1,43169.362575000174,12497.15424,0.0,163428.8815487999,0.0,0
442,221351.76000000013,273017.1799999997,39742.06787999936,12340.267439999987,0.0,163428.8815487999,1769.2800000000007,0
443,243625.6800000003,281561.07999999967,42826.158630000114,12522.928499999995,0.0,163428.8815487999,2382.319999999996,0
444,64506.95999999996,182517.0300000001,42875.281564000165,12497.15424,0.0,140972.44763279991,0.0,0
445,232009.9200000003,297078.3999999995,43169.36257500016,12497.15424,0.0,163428.8815487999,1839.1200000000006,0
446,66935.51999999996,193241.41,51552.60173700007,14107.157144999996,0.0,128468.64036159994,0.0,0
447,112140.71999999977,182461.9100000001,63599.524400000075,16175.309234999995,0.0,134302.96415759993,0.0,0
448,211099.6800000001,242612.3,46061.6217600001,12490.430519999998,0.0,163428.8815487999,1235.7800000000004,0
449,112730.3999999999,237487.8400000001,46386.21480000015,12497.15424,0.0,163428.8815487999,0.0,0
450,218302.5600000001,239967.52999999988,42703.52831999886,12340.267439999987,0.0,163428.8815487999,1235.7800000000004,0
451,246365.28000000023,243346.71999999942,46017.4363200002,12522.928499999995,0.0,163428.8815487999,2372.6199999999967,0
452,52113.59999999994,174736.66999999998,46092.13378900016,12497.15424,0.0,140611.25765679992,0.0,0
453,236174.40000000023,250938.44,46386.214800000154,12497.15424,0.0,163428.8815487999,1778.9800000000007,0
454,98183.51999999989,135408.08000000007,54321.12723700004,13658.179449999996,0.0,128107.45038559994,0.0,0
455,124144.55999999988,138589.42000000007,67916.15205200033,16175.309234999995,0.0,132393.81714159995,0.0,0
456,264264.4800000001,137279.88000000006,46022.18544000008,12490.430519999998,0.0,163428.8815487999,8510.779999999986,0
457,116531.27999999984,191820.4,46346.5005750001,12497.15424,0.0,163428.8815487999,543.2,0
458,213633.36000000013,195262.53999999995,42666.967079998845,12340.267439999987,0.0,163428.8815487999,6413.639999999991,0
459,242604.72000000023,197325.35,45978.03783000017,12522.928499999995,0.0,163428.8815487999,5810.299999999993,0
460,132431.75999999995,51647.54000000008,45989.346866000094,12497.15424,0.0,137336.22283359992,0.0,0
461,304677.36000000016,126517.41000000015,46346.500575000115,12497.15424,0.0,163428.8815487999,8601.959999999986,0
462,108240.47999999985,96358.67,53603.526086999984,13658.179449999996,0.0,125737.60186959994,0.0,0
463,91641.59999999996,148589.27,67417.74063800025,16175.309234999995,0.0,128984.62604159994,0.0,0
464,220536.72000000015,94746.00000000004,111625.18169300104,12490.430519999998,4960.913984000002,161696.64390879992,1778.9800000000007,0
465,89738.63999999994,137886.75,112404.02224100052,12497.15424,4910.1737600000015,160164.9035615999,0.0,0
466,206952.24000000008,123459.58000000006,103406.9700859998,12340.267439999987,2608.8931839999955,157969.75305439992,1738.2400000000007,0
467,181793.76000000007,173996.96999999994,111512.98693399876,12522.928499999995,5013.768384000002,161047.97619679992,1759.5800000000006,0
468,93031.19999999994,45821.30000000002,109288.76471200034,12257.82074,4910.1737600000015,120675.0452264,0.0,0
469,229194.9600000002,113053.30000000008,112417.73290000047,12497.15424,4910.1737600000015,163067.6915727999,1868.2200000000007,0
470,78863.75999999995,70452.99000000006,110391.34276000052,12716.378234999998,7085.132320000002,118566.8751624,0.0,0
471,74231.99999999994,103783.09,143451.75973700115,14969.950184999994,11709.363776000002,107188.65379600006,0.0,0
472,121910.39999999992,183006.35999999996,114759.538716001,12490.430519999998,5199.994175999998,159516.2358495999,0.0,0
473,99680.39999999985,98438.58000000006,115539.48263900045,12497.15424,5146.808639999997,157615.9343023999,0.0,0
474,180994.32000000007,127360.48,106323.80315399918,12340.267439999987,2734.622975999993,156108.5189943999,0.0,0
475,142650.9599999999,201135.21999999997,114644.97230699885,12522.928499999995,5255.3957759999985,158271.9732383999,0.0,0
476,29070.0,88635.63000000006,111896.28146400023,12193.60796,5146.808639999998,118165.1434544,0.0,0
477,158250.24000000005,169457.81,115579.30880200044,12497.15424,5146.808639999997,161409.16617279992,0.0,0
478,33262.55999999998,98940.47000000002,112748.88139400035,12437.369315,7426.584480000001,115369.23819120006,0.0,0
479,93583.43999999992,60527.800000000076,147198.89010700112,14684.999584999996,12273.670464000004,105419.56003600004,0.0,0
480,263365.9200000001,302291.91999999876,12574.927903999946,12490.430519999998,0.0,163428.8815487999,1955.5200000000007,0
481,175625.2800000001,268769.05999999936,12663.542544999951,12497.15424,0.0,163428.8815487999,0.0,0
482,266153.7600000002,289964.7599999991,11658.160728000055,12340.267439999987,0.0,163428.8815487999,2498.719999999997,0
483,291184.56000000023,297875.8199999989,12562.865177999984,12522.928499999995,0.0,163428.8815487999,3259.1999999999957,0
484,83673.35999999994,210695.3700000001,12519.602401999951,12497.15424,0.0,150520.3940799999,0.0,0
485,286930.8000000002,309679.9999999989,12663.542544999957,12497.15424,0.0,163428.8815487999,3041.9199999999964,0
486,82380.95999999995,218783.39000000013,15401.362597999994,14368.869794999993,0.0,142697.31404879992,0.0,0
487,139872.95999999982,201450.00000000012,18636.226753000014,16175.309234999995,0.0,153559.54973519992,0.0,0
488,228706.56000000023,290112.439999999,12475.02255999995,12490.430519999998,0.0,163428.8815487999,1829.4200000000005,0
489,130497.11999999992,277674.6799999994,12562.933174999958,12497.15424,0.0,163428.8815487999,0.0,0
490,235335.60000000033,286433.98999999906,11565.538920000063,12340.267439999987,0.0,163428.8815487999,1839.1200000000006,0
491,270475.92000000016,281397.6599999991,12463.055669999987,12522.928499999995,0.0,163428.8815487999,2944.9199999999955,0
492,111735.35999999984,155199.45000000007,12402.713618999958,12497.15424,0.0,147886.6557447999,0.0,0
493,253320.48000000019,303058.9599999989,12562.93317499996,12497.15424,0.0,163428.8815487999,1839.1200000000006,0
494,59976.71999999994,221064.32000000007,15267.529175999998,14368.869794999993,0.0,141798.02472079993,0.0,0
495,92692.07999999994,226012.05000000005,18485.849011000006,16175.309234999995,0.0,153198.35975919993,0.0,0
496,229703.04000000015,259083.36,12461.877119999945,12490.430519999998,0.0,163428.8815487999,1235.7800000000004,0
497,170467.20000000013,203854.76000000015,12549.69509999996,12497.15424,0.0,163428.8815487999,0.0,0
498,239743.44000000012,242038.66000000012,11553.35184000006,12340.267439999987,0.0,163428.8815487999,1778.9800000000007,0
499,265561.2000000003,251182.81999999945,12449.92284000001,12522.928499999995,0.0,163428.8815487999,3005.059999999995,0
500,83457.35999999994,165910.27000000002,12386.824921999958,12497.15424,0.0,146626.17644079993,0.0,0
501,278798.40000000014,233266.07999999964,12549.69509999996,12497.15424,0.0,163428.8815487999,1858.5200000000007,0
502,91178.63999999994,166449.05000000008,15247.176635999998,14368.869794999993,0.0,140063.57571359992,0.0,0
503,93930.47999999998,202746.59000000008,18433.454460999994,16175.309234999995,0.0,150166.57532799992,0.0,0
504,202611.60000000006,230503.04000000012,12422.44079999995,12490.430519999998,0.0,163428.8815487999,7973.399999999991,0
505,211998.96000000005,112182.37000000011,12509.980874999961,12497.15424,0.0,163428.8815487999,6192.479999999994,0
506,232470.72000000012,202194.97000000012,11516.79060000006,12340.267439999987,0.0,163428.8815487999,7812.379999999989,0
507,276621.84000000014,193990.32,12410.524350000022,12522.928499999995,0.0,163428.8815487999,8293.499999999989,0
508,86106.95999999992,141816.84999999998,12312.459386999963,12497.15424,0.0,145970.13750479993,0.0,0
509,284965.92,181746.52,12509.980874999963,12497.15424,0.0,163428.8815487999,8444.819999999989,0
510,115768.79999999989,106059.87000000017,15094.074455000005,14368.869794999993,0.0,139190.0856695999,0.0,0
511,143591.7599999998,111814.23000000004,18354.56950199999,16175.309234999995,0.0,147759.87069199994,0.0,0
512,239061.60000000038,171575.48,14670.311039999957,12490.430519999998,31080.42495999989,163428.8815487999,0.0,0
513,210615.12,92177.20000000008,14773.69169999996,12497.15424,30762.53439999996,163428.8815487999,0.0,0
514,327317.0400000001,77781.03000000009,13600.781280000105,12340.267439999987,16344.872960000017,163428.8815487999,0.0,0
515,331183.68000000017,101616.91000000006,14653.174631999991,12522.928499999995,31411.560960000024,162419.0238607999,0.0,0
516,112939.91999999984,88333.85000000006,14297.408119999976,12429.278640000002,30762.53439999996,138418.31851679992,0.0,0
517,250678.32000000036,182720.68000000005,14773.69169999996,12497.15424,30762.53439999996,163428.8815487999,0.0,0
518,160035.11999999994,48511.53000000003,15422.128939999995,12923.968529999995,39183.064975999936,128789.28860559994,0.0,0
519,159240.47999999992,83159.35000000006,17257.270775999958,13855.905989999996,61845.52566399987,123964.08537519994,0.0,0
520,318444.76,74983.64000000001,18188.030783999857,12490.430519999998,31214.90756799984,163428.8815487999,0.0,0
521,157426.5600000002,115452.97000000006,18316.20056999987,12497.15424,30895.641519999946,162706.5015967999,0.0,0
522,316057.04,90137.46000000004,16862.04388800008,12340.267439999987,16415.595967999987,163067.6915727999,0.0,0
523,335300.47999999986,86226.13000000005,18167.519939999904,12522.928499999995,31547.476368000018,162419.0238607999,0.0,0
524,75296.35999999999,99478.42000000006,17616.051756999874,12323.16744,30895.641519999946,135458.77208079994,0.0,0
525,230399.64000000004,196111.9700000001,18316.20056999988,12497.15424,30895.641519999946,163067.6915727999,0.0,0
526,102138.92,78871.23000000005,19096.112773999957,12875.363489999998,39166.497031999905,127123.39198159994,0.0,0
527,199106.4800000003,39416.26,21115.978112,13855.905989999996,61425.37457599987,119869.3704432,0.0,0
528,266945.76000000024,300606.0599999989,12574.927903999946,12490.430519999998,0.0,163428.8815487999,1955.5200000000007,0
529,157718.88000000018,283719.8099999991,12663.542544999951,12497.15424,0.0,163428.8815487999,0.0,0
530,265376.8800000001,289045.1999999992,11658.160728000055,12340.267439999987,0.0,163428.8815487999,1974.9200000000005,0
531,285775.2000000003,298202.87999999896,12562.865177999984,12522.928499999995,0.0,163428.8815487999,3259.1999999999957,0
532,83562.47999999995,210417.29000000007,12519.602401999951,12497.15424,0.0,150520.3940799999,0.0,0
533,285482.1600000003,304503.9199999989,12663.542544999957,12497.15424,0.0,163428.8815487999,1955.5200000000007,0
534,72911.51999999996,228095.91000000012,15394.522933999995,14368.869794999993,0.0,141798.02472079993,0.0,0
535,111564.71999999984,231970.86000000013,18636.226753000014,16175.309234999995,0.0,153559.54973519992,0.0,0
536,227417.04000000015,291401.8299999992,13474.075999999981,12490.430519999998,0.0,163428.8815487999,1839.1200000000006,0
537,130210.55999999994,277404.74999999936,13569.026874999969,12497.15424,0.0,163428.8815487999,0.0,0
538,239455.44,282370.9199999992,12491.757000000058,12340.267439999987,0.0,163428.8815487999,1839.1200000000006,0
539,255910.32000000012,297177.65999999904,13461.150750000004,12522.928499999995,0.0,163428.8815487999,3065.1999999999944,0
540,61011.35999999995,217666.20000000016,13274.94586399997,12497.15424,0.0,141823.8240047999,0.0,0
541,247023.36000000013,304494.4999999989,13569.026874999969,12497.15424,0.0,163428.8815487999,1839.1200000000006,0
542,80023.67999999992,200420.36000000013,16537.466755999998,14368.869794999993,0.0,141798.02472079993,0.0,0
543,124657.19999999994,194314.08000000007,19989.626431000026,16175.309234999995,0.0,151463.9107519999,0.0,0
544,216813.60000000006,261841.42000000013,13829.002879999969,12490.430519999998,0.0,163428.8815487999,1769.2800000000007,0
545,143001.35999999993,235800.18999999997,13926.454899999964,12497.15424,0.0,163428.8815487999,0.0,0
546,253161.3600000002,228979.79000000004,12820.808160000044,12340.267439999987,0.0,163428.8815487999,2372.6199999999967,0
547,252002.88000000012,262442.60999999964,13815.737160000011,12522.928499999995,0.0,163428.8815487999,2964.319999999995,0
548,54480.95999999994,192508.0000000001,13763.584721999963,12497.15424,0.0,146626.17644079993,0.0,0
549,275493.6000000001,233581.3000000001,13926.454899999964,12497.15424,0.0,163428.8815487999,3045.799999999995,0
550,68366.87999999996,187408.27000000005,16923.256028999996,14368.869794999993,0.0,139190.0856695999,0.0,0
551,133661.51999999993,156669.74000000002,20484.117881000024,16175.309234999995,0.0,149267.28599999993,0.0,0
552,241851.6,190343.96000000017,13789.56655999997,12490.430519999998,0.0,163428.8815487999,8310.959999999988,0
553,160610.4000000002,171249.24,13886.740674999968,12497.15424,0.0,163428.8815487999,1216.3800000000006,0
554,274653.36,159724.06000000006,12784.246920000049,12340.267439999987,0.0,163428.8815487999,8563.159999999987,0
555,283688.6400000002,177935.52,13776.338670000025,12522.928499999995,0.0,163428.8815487999,9067.560000000016,0
556,109309.67999999985,111536.15000000004,13689.219186999971,12497.15424,0.0,145970.13750479993,0.0,0
557,287712.7200000001,178219.68000000017,13886.740674999966,12497.15424,0.0,163428.8815487999,8532.119999999986,0
558,93290.39999999994,145772.9,16787.992536,14368.869794999993,0.0,138316.5956255999,0.0,0
559,146171.51999999981,108384.84000000004,20358.529750000023,16175.309234999995,0.0,147759.87069199994,0.0,0
560,201665.27999999988,139901.4800000001,90756.11775999985,12490.430519999998,4542.523648000002,163067.6915727999,0.0,0
561,173293.67999999993,55723.44000000004,91385.73118000037,12497.15424,4496.062719999995,161409.16617279992,0.0,0
562,208479.59999999983,140429.47999999995,84119.71105199728,12340.267439999987,2388.866047999994,159281.83092639988,562.6000000000001,0
563,207150.71999999988,166491.7200000001,90669.05832000061,12522.928499999995,4590.920447999998,162706.5015967999,1699.4400000000005,0
564,117507.35999999988,28977.200000000015,89212.55414100019,12432.761340000001,4496.062719999998,124084.23632639994,0.0,0
565,195619.67999999988,176535.45000000013,91395.66980000037,12497.15424,4496.062719999995,163428.8815487999,0.0,0
566,118244.1599999999,36885.10000000003,97138.99566500017,13830.443139999996,6487.591039999989,120428.1092224,0.0,0
567,76986.47999999997,110743.50999999998,119503.466306,15586.406894999995,10721.827071999996,111320.22484800004,0.0,0
568,222287.93999999986,120191.44000000002,95372.1596769998,12490.430519999998,4706.891280000005,161696.64390879992,0.0,0
569,154522.37000000002,77761.28000000007,96036.46631100027,12497.15424,4658.749199999994,160164.9035615999,0.0,0
570,243556.22999999984,101826.82000000004,88338.86437399652,12340.267439999987,2475.3052799999873,157321.0853423999,0.0,0
571,203559.4099999999,157730.80000000002,95275.55592200064,12522.928499999995,4757.039279999994,161047.97619679992,0.0,0
572,107688.17000000004,35812.28000000002,92419.19110200014,12314.03224,4658.749199999996,120675.0452264,0.0,0
573,223325.43999999986,134985.72000000012,96050.17697000029,12497.15424,4658.749199999993,162706.5015967999,0.0,0
574,90974.38000000003,70021.65000000005,102153.2566290002,13782.425579999996,6722.339399999984,118566.8751624,0.0,0
575,126420.30000000006,45891.89000000002,125278.85358099994,15500.519674999996,11109.787919999988,108062.14384000006,0.0,0
576,264798.7200000001,298510.97999999893,12574.927903999946,12490.430519999998,0.0,163428.8815487999,1955.5200000000007,0
577,149224.31999999995,293616.13999999914,12663.542544999951,12497.15424,0.0,163428.8815487999,0.0,0
578,268427.52000000014,287270.0699999992,11658.160728000055,12340.267439999987,0.0,163428.8815487999,1955.5200000000007,0
579,286480.80000000034,296840.9199999989,12562.865177999984,12522.928499999995,0.0,163428.8815487999,3259.1999999999957,0
580,83487.59999999995,208783.57000000015,12519.602401999951,12497.15424,0.0,150520.3940799999,0.0,0
581,281008.80000000034,306226.9099999989,12663.542544999957,12497.15424,0.0,163428.8815487999,3041.9199999999964,0
582,102971.51999999992,197255.89000000013,15401.362597999994,14368.869794999993,0.0,142697.31404879992,0.0,0
583,117354.95999999992,228738.1800000001,18636.226753000014,16175.309234999995,0.0,153559.54973519992,0.0,0
584,217131.84000000014,284441.0799999992,34717.107039999966,12490.430519999998,0.0,163428.8815487999,1226.0800000000004,0
585,115464.23999999985,272433.07999999967,34961.75607499988,12497.15424,0.0,163067.6915727999,0.0,0
586,250460.6400000003,248186.4000000001,32186.07827999955,12340.267439999987,0.0,163428.8815487999,1839.1200000000006,0
587,259406.64000000013,274931.0599999995,34683.804030000174,12522.928499999995,0.0,163428.8815487999,2382.319999999996,0
588,74424.23999999996,183789.5500000002,34712.55007699992,12497.15424,0.0,144197.3581327999,0.0,0
589,253293.12000000005,277225.21999999945,34961.756074999896,12497.15424,0.0,163428.8815487999,1839.1200000000006,0
590,55581.11999999995,208353.8100000001,42478.532940000085,14248.489594999995,0.0,130875.34499759994,0.0,0
591,74216.87999999995,223956.3100000001,51456.17073900008,16175.309234999995,0.0,139414.90800159992,0.0,0
592,211880.88000000012,250186.68,35387.524479999935,12490.430519999998,0.0,163428.8815487999,1226.0800000000004,0
593,114672.23999999989,240262.70000000013,35636.89789999988,12497.15424,0.0,163428.8815487999,0.0,0
594,207787.68000000008,257167.11999999968,32807.61935999961,12340.267439999987,0.0,163428.8815487999,1778.9800000000007,0
595,258764.4000000001,240742.22999999946,35353.57836000014,12522.928499999995,0.0,163428.8815487999,2935.2199999999957,0
596,84898.79999999994,146537.89000000007,35342.8168889999,12497.15424,0.0,140972.44763279991,0.0,0
597,235193.04000000004,260091.70000000013,35636.89789999989,12497.15424,0.0,163428.8815487999,1839.1200000000006,0
598,87415.91999999995,153602.07000000012,42901.034579000014,14177.251944999995,0.0,130001.85495359992,0.0,0
599,110281.67999999985,164644.68999999994,52434.170814000056,16175.309234999995,0.0,137690.04158559992,0.0,0
600,230153.76000000015,180873.66000000003,35348.08815999995,12490.430519999998,0.0,163428.8815487999,8262.45999999999,0
601,161299.4400000002,143492.44000000006,35597.183674999855,12497.15424,0.0,163428.8815487999,1778.9800000000007,0
602,216254.88000000012,204643.97000000012,32771.05811999971,12340.267439999987,0.0,163428.8815487999,6272.019999999992,0
603,217512.7200000001,236483.34,35314.17987000014,12522.928499999995,0.0,163428.8815487999,8012.199999999992,0
604,124238.15999999995,84764.63000000009,35303.102663999896,12497.15424,0.0,140611.25765679992,0.0,0
605,258390.72000000015,184457.10000000006,35597.18367499986,12497.15424,0.0,163428.8815487999,8522.419999999987,0
606,115034.39999999992,88286.45000000008,42533.018518999925,14177.251944999995,0.0,128107.45038559994,0.0,0
607,97840.79999999994,149342.38999999998,52289.85596000004,16175.309234999995,0.0,134708.38147759993,0.0,0
608,214920.7200000001,152011.01000000013,63466.18431999997,12490.430519999998,3855.1680960000012,163428.8815487999,1125.2000000000003,0
609,190036.0800000001,66603.32000000005,63913.4261000001,12497.15424,3815.73744,163067.6915727999,0.0,0
610,276378.4800000001,85131.19000000005,58839.22223999865,12340.267439999987,2027.3928960000014,162706.5015967999,2401.719999999996,0
611,254935.9200000002,139589.84,63405.30324000012,12522.928499999995,3896.241696000002,163428.8815487999,1759.5800000000006,0
612,99555.59999999989,70861.42000000006,63155.53212000013,12497.15424,3815.73744,128237.92105039992,0.0,0
613,217668.00000000015,174604.22000000006,63913.42610000008,12497.15424,3815.73744,163428.8815487999,1658.7000000000005,0
614,81280.79999999994,104073.8100000001,68605.16807800015,12082.671425000002,5505.916079999997,123188.63261039995,0.0,0
615,113774.39999999994,87724.76000000011,88265.07521300015,14967.261589999995,9099.445344,117037.3461824,0.0,0
616,207539.86000000025,142444.11000000002,66195.17766400018,12490.430519999998,4094.248287999998,163428.8815487999,0.0,0
617,154528.8800000001,92722.30000000006,66656.85896100018,12497.15424,4052.3723199999986,162057.8338847999,0.0,0
618,225019.97000000023,133059.70000000024,61358.13152899883,12340.267439999987,2153.1226879999936,161409.16617279992,0.0,0
619,211852.7800000002,170864.36000000004,66131.67874799977,12522.928499999995,4137.869088,163067.6915727999,0.0,0
620,89820.83000000002,62928.24000000001,65664.1221610002,12432.761340000001,4052.3723199999986,127471.31375439992,0.0,0
621,173959.9900000001,204053.83999999968,66661.65047000015,12497.15424,4052.372319999998,163428.8815487999,0.0,0
622,113907.24999999994,45006.30000000001,70813.36551200012,11775.404565000004,5847.368239999996,121659.10363039994,0.0,0
623,94642.23,89812.73000000005,90002.86969200008,14675.269494999995,9663.752032000002,114509.01635040005,0.0,0
624,261005.76000000018,301663.07999999885,12574.927903999946,12490.430519999998,0.0,163428.8815487999,1955.5200000000007,0
625,153395.28000000006,290276.8099999991,12663.542544999951,12497.15424,0.0,163428.8815487999,0.0,0
626,263870.64000000013,290789.51999999897,11658.160728000055,12340.267439999987,0.0,163428.8815487999,1965.2200000000007,0
627,290656.80000000005,298316.63999999897,12562.865177999984,12522.928499999995,0.0,163428.8815487999,3259.1999999999957,0
628,73231.91999999995,220216.45000000013,12519.602401999951,12497.15424,0.0,150520.3940799999,0.0,0
629,283939.20000000024,304769.3599999989,12663.542544999957,12497.15424,0.0,163428.8815487999,2518.1199999999967,0
630,79052.39999999995,220507.17000000013,15401.362597999994,14368.869794999993,0.0,142697.31404879992,0.0,0
631,112811.75999999994,231217.9900000001,18636.226753000014,16175.309234999995,0.0,153559.54973519992,0.0,0
632,228368.88000000015,292783.4799999992,14525.711199999954,12490.430519999998,0.0,163428.8815487999,1839.1200000000006,0
633,159317.99999999994,244434.69000000012,14628.072874999958,12497.15424,0.0,163428.8815487999,0.0,0
634,243659.52,270112.05999999936,13466.723400000052,12340.267439999987,0.0,163428.8815487999,1839.1200000000006,0
635,288761.0400000002,261227.72000000012,14511.777149999987,12522.928499999995,0.0,163428.8815487999,3065.1999999999944,0
636,48780.71999999994,220677.81000000008,14467.853318999956,12497.15424,0.0,147886.6557447999,0.0,0
637,260769.60000000038,293138.9799999991,14628.072874999958,12497.15424,0.0,163428.8815487999,1839.1200000000006,0
638,85587.83999999994,190485.59000000008,17874.24315599999,14368.869794999993,0.0,141798.02472079993,0.0,0
639,99751.6799999999,218824.47000000012,21551.189079000018,16175.309234999995,0.0,150815.2430399999,0.0,0
640,249908.4000000003,192674.68000000005,57261.53664000006,12490.430519999998,0.0,163428.8815487999,1788.6800000000005,0
641,90850.31999999992,243008.74,57665.05470000015,12497.15424,0.0,163428.8815487999,0.0,0
642,230424.48000000024,214745.70000000016,53086.92047999882,12340.267439999987,0.0,163428.8815487999,1769.2800000000007,0
643,213313.6800000001,267680.4399999995,57206.6074800001,12522.928499999995,0.0,163428.8815487999,1788.6800000000005,0
644,63470.15999999995,152467.63,57304.660221000166,12497.15424,0.0,135567.12907359994,0.0,0
645,266578.5600000001,203459.76000000013,57665.054700000124,12497.15424,0.0,163428.8815487999,1839.1200000000006,0
646,106481.51999999984,119718.97,66998.13978400013,12816.115124999998,0.0,124970.99457359998,0.0,0
647,91817.9999999999,164317.63000000006,82943.941751,15831.131644999996,0.0,125587.96602239994,0.0,0
648,215940.96000000017,179587.54000000012,58326.31728000013,12490.430519999998,0.0,163428.8815487999,7507.799999999991,0
649,136838.15999999992,158154.05000000016,58737.338775000135,12497.15424,0.0,163428.8815487999,1156.2400000000002,0
650,228337.92000000013,173371.82000000012,54074.073959998845,12340.267439999987,0.0,163428.8815487999,7610.619999999992,0
651,239422.32000000012,197932.92000000013,58270.36671000002,12522.928499999995,0.0,163428.8815487999,3676.2999999999934,0
652,110460.95999999985,80880.99000000005,58331.909039000166,12497.15424,0.0,134011.80080959995,0.0,0
653,253393.20000000016,166571.5,58737.33877500013,12497.15424,0.0,163428.8815487999,8512.719999999987,0
654,124508.88,60637.24000000005,67766.15649000008,12523.379655,0.0,124970.99457359998,0.0,0
655,117871.9199999999,97317.73000000011,83969.11971599996,15464.618889999994,0.0,124062.12265439994,0.0,0
656,241765.44000000015,117547.26000000005,66568.50816000014,12490.430519999998,2674.7096480000023,163428.8815487999,1668.4000000000005,0
657,116757.59999999989,150036.01000000007,67037.61180000007,12497.15424,2647.3527199999985,163067.6915727999,0.0,0
658,184817.2800000001,189858.3300000001,61710.581610998976,12340.267439999987,1406.6020480000013,162057.8338847999,1096.1,0
659,235366.0800000001,160801.33999999994,66504.65111999979,12522.928499999995,2703.2064479999995,163428.8815487999,2925.519999999996,0
660,80698.79999999994,92591.16000000009,66125.58268600008,12497.15424,2647.3527199999985,129111.41109439994,0.0,0
661,197201.52000000005,192150.12,67037.61180000003,12497.15424,2647.352719999998,163428.8815487999,1668.4000000000005,0
662,97576.5599999999,77348.9000000001,74237.70898200008,12384.566225,3819.99604,123188.63261039995,0.0,0
663,131412.23999999993,66870.34000000004,92371.46855700004,15092.745759999994,6313.181072000002,117037.3461824,0.0,0
664,164079.60000000018,187699.26,71926.58950400053,12490.430519999998,3406.892735999992,163067.6915727999,0.0,0
665,150064.32000000024,97926.82000000008,72428.65966100032,12497.15424,3372.0470399999904,162057.8338847999,0.0,0
666,235315.9199999999,120992.4500000001,66671.69840899923,12340.267439999987,1791.6495359999967,161409.16617279992,0.0,0
667,238038.23999999987,148362.00000000006,71857.59262800006,12522.928499999995,3443.1903359999865,163067.6915727999,0.0,0
668,85980.00000000001,65299.03000000005,71237.31167500027,12432.761340000001,3372.0470399999876,127471.31375439992,0.0,0
669,254369.27999999977,122935.05999999994,72433.4511700003,12497.15424,3372.0470399999876,163428.8815487999,0.0,0
