year,type,run_id,,index,run_id,Type,value,Technology,year,value_perc
2015.0,Predicted,2.0,4,1070,2.0,Predicted,1149.3048030533096,Wind,2015.0,4.934868770431809
2015.0,Predicted,2.0,5,1334,2.0,Predicted,6783.994143835618,Gas,2015.0,29.12901847296449
2015.0,Predicted,3.0,0,20,3.0,Predicted,8273.125928082194,Coal,2015.0,35.72663495281101
2015.0,Predicted,3.0,1,284,3.0,Predicted,0.0,Solar,2015.0,0.0
2015.0,Predicted,3.0,2,548,3.0,Predicted,6400.937499506663,Nuclear,2015.0,27.641783696823897
2015.0,Predicted,3.0,3,812,3.0,Predicted,0.0,,2015.0,0.0
2015.0,Predicted,3.0,4,1076,3.0,Predicted,1289.6485256529675,Wind,2015.0,5.569213196312988
2015.0,Predicted,3.0,5,1340,3.0,Predicted,7193.033536529681,Gas,2015.0,31.062368154052105
2015.0,Predicted,4.0,0,26,4.0,Predicted,8403.764873287671,Coal,2015.0,36.08083318744647
2015.0,Predicted,4.0,1,290,4.0,Predicted,0.0,Solar,2015.0,0.0
2015.0,Predicted,4.0,2,554,4.0,Predicted,6413.769824392507,Nuclear,2015.0,27.53696261447774
2015.0,Predicted,4.0,3,818,4.0,Predicted,0.0,,2015.0,0.0
2015.0,Predicted,4.0,4,1082,4.0,Predicted,1185.8297736017118,Wind,2015.0,5.091256941996331
2015.0,Predicted,4.0,5,1346,4.0,Predicted,7288.1289086758,Gas,2015.0,31.29094725607946
2015.0,Predicted,5.0,0,32,5.0,Predicted,7442.337939497716,Coal,2015.0,31.78825701117265
2015.0,Predicted,5.0,1,296,5.0,Predicted,0.0,Solar,2015.0,0.0
2015.0,Predicted,5.0,2,560,5.0,Predicted,6040.499287378992,Nuclear,2015.0,25.800621442348515
2015.0,Predicted,5.0,3,824,5.0,Predicted,0.0,,2015.0,0.0
2015.0,Predicted,5.0,4,1088,5.0,Predicted,3652.277317033905,Wind,2015.0,15.599873450221938
2015.0,Predicted,5.0,5,1352,5.0,Predicted,6277.109463470322,Gas,2015.0,26.8112480962569
2015.0,Predicted,6.0,0,38,6.0,Predicted,8627.351557077627,Coal,2015.0,37.047233877972324
2015.0,Predicted,6.0,1,302,6.0,Predicted,0.0,Solar,2015.0,0.0
2015.0,Predicted,6.0,2,566,6.0,Predicted,6390.575712710315,Nuclear,2015.0,27.442158984403893
2015.0,Predicted,6.0,3,830,6.0,Predicted,0.0,,2015.0,0.0
2015.0,Predicted,6.0,4,1094,6.0,Predicted,1404.9988775909796,Wind,2015.0,6.033290943580507
2015.0,Predicted,6.0,5,1358,6.0,Predicted,6864.5116826484045,Gas,2015.0,29.477316194043272
2015.0,Predicted,7.0,0,44,7.0,Predicted,8727.067378995434,Coal,2015.0,37.632952586938
2015.0,Predicted,7.0,1,308,7.0,Predicted,0.0,Solar,2015.0,0.0
2015.0,Predicted,7.0,2,572,7.0,Predicted,6414.875507992508,Nuclear,2015.0,27.66229425756771
2015.0,Predicted,7.0,3,836,7.0,Predicted,0.0,,2015.0,0.0
2015.0,Predicted,7.0,4,1100,7.0,Predicted,1177.517424530707,Wind,2015.0,5.07770313705981
2015.0,Predicted,7.0,5,1364,7.0,Predicted,6870.501621004568,Gas,2015.0,29.627050018434474
2015.0,Predicted,8.0,0,50,8.0,Predicted,6718.749974885847,Coal,2015.0,28.316673497980716
2015.0,Predicted,8.0,1,314,8.0,Predicted,0.0,Solar,2015.0,0.0
2015.0,Predicted,8.0,2,578,8.0,Predicted,5807.578958985297,Nuclear,2015.0,24.47647520893549
2015.0,Predicted,8.0,3,842,8.0,Predicted,0.0,,2015.0,0.0
2015.0,Predicted,8.0,4,1106,8.0,Predicted,6709.025545963825,Wind,2015.0,28.275689166108194
2015.0,Predicted,8.0,5,1370,8.0,Predicted,4491.832173515983,Gas,2015.0,18.931162126975593
2015.0,Predicted,9.0,0,56,9.0,Predicted,8057.566849315068,Coal,2015.0,34.08486866578055
2015.0,Predicted,9.0,1,320,9.0,Predicted,0.0,Solar,2015.0,0.0
2015.0,Predicted,9.0,2,584,9.0,Predicted,6184.346367639996,Nuclear,2015.0,26.16082964829819
2015.0,Predicted,9.0,3,848,9.0,Predicted,0.0,,2015.0,0.0
2015.0,Predicted,9.0,4,1112,9.0,Predicted,3841.67882557934,Wind,2015.0,16.25095027751618
2015.0,Predicted,9.0,5,1376,9.0,Predicted,5556.126004566212,Gas,2015.0,23.503351408405077
2015.0,Predicted,10.0,0,62,10.0,Predicted,8775.232703196343,Coal,2015.0,37.65190871352587
2015.0,Predicted,10.0,1,326,10.0,Predicted,0.0,Solar,2015.0,0.0
2015.0,Predicted,10.0,2,590,10.0,Predicted,6400.937499506663,Nuclear,2015.0,27.464515479415535
2015.0,Predicted,10.0,3,854,10.0,Predicted,0.0,,2015.0,0.0
2015.0,Predicted,10.0,4,1118,10.0,Predicted,1325.8462265836747,Wind,2015.0,5.688811086835095
2015.0,Predicted,10.0,5,1382,10.0,Predicted,6804.1930114155275,Gas,2015.0,29.194764720223503
2015.0,Predicted,11.0,0,68,11.0,Predicted,9129.978686073055,Coal,2015.0,39.239148526511514
2015.0,Predicted,11.0,1,332,11.0,Predicted,0.0,Solar,2015.0,0.0
2015.0,Predicted,11.0,2,596,11.0,Predicted,6393.956714768764,Nuclear,2015.0,27.480175565536868
2015.0,Predicted,11.0,3,860,11.0,Predicted,0.0,,2015.0,0.0
2015.0,Predicted,11.0,4,1124,11.0,Predicted,1415.159635807192,Wind,2015.0,6.082123633307901
2015.0,Predicted,11.0,5,1388,11.0,Predicted,6328.429945205481,Gas,2015.0,27.198552274643724
2015.0,Predicted,12.0,0,74,12.0,Predicted,9097.712880136978,Coal,2015.0,39.11199941392559
2015.0,Predicted,12.0,1,338,12.0,Predicted,0.0,Solar,2015.0,0.0
2015.0,Predicted,12.0,2,602,12.0,Predicted,6400.31649912858,Nuclear,2015.0,27.51561611813432
2015.0,Predicted,12.0,3,866,12.0,Predicted,0.0,,2015.0,0.0
2015.0,Predicted,12.0,4,1130,12.0,Predicted,1244.742022610616,Wind,2015.0,5.35127343545073
2015.0,Predicted,12.0,5,1394,12.0,Predicted,6517.898000000003,Gas,2015.0,28.021111032489358
2015.0,Predicted,13.0,0,80,13.0,Predicted,7691.2098413242,Coal,2015.0,32.708304716133036
2015.0,Predicted,13.0,1,344,13.0,Predicted,0.0,Solar,2015.0,0.0
2015.0,Predicted,13.0,2,608,13.0,Predicted,6098.486249512325,Nuclear,2015.0,25.934950504724934
2015.0,Predicted,13.0,3,872,13.0,Predicted,0.0,,2015.0,0.0
2015.0,Predicted,13.0,4,1136,13.0,Predicted,3804.0141804616524,Wind,2015.0,16.177279976229183
2015.0,Predicted,13.0,5,1400,13.0,Predicted,5920.837205479454,Gas,2015.0,25.179464802912843
2015.0,Predicted,14.0,0,86,14.0,Predicted,7963.359207762556,Coal,2015.0,34.23384361090266
2015.0,Predicted,14.0,1,350,14.0,Predicted,0.0,Solar,2015.0,0.0
2015.0,Predicted,14.0,2,614,14.0,Predicted,6314.976910586114,Nuclear,2015.0,27.147580100710723
2015.0,Predicted,14.0,3,878,14.0,Predicted,0.0,,2015.0,0.0
2015.0,Predicted,14.0,4,1142,14.0,Predicted,1779.2243822445225,Wind,2015.0,7.648743157421567
2015.0,Predicted,14.0,5,1406,14.0,Predicted,7204.096292237445,Gas,2015.0,30.969833130965046
2015.0,Predicted,15.0,0,92,15.0,Predicted,8934.011084474883,Coal,2015.0,38.413329695114946
2015.0,Predicted,15.0,1,356,15.0,Predicted,0.0,Solar,2015.0,0.0
2015.0,Predicted,15.0,2,620,15.0,Predicted,6405.351819267395,Nuclear,2015.0,27.540920748833493
2015.0,Predicted,15.0,3,884,15.0,Predicted,0.0,,2015.0,0.0
2015.0,Predicted,15.0,4,1148,15.0,Predicted,1302.6633337265969,Wind,2015.0,5.601026867666854
2015.0,Predicted,15.0,5,1412,15.0,Predicted,6615.554283105024,Gas,2015.0,28.4447226883847
2015.0,Predicted,16.0,0,98,16.0,Predicted,8971.739251141546,Coal,2015.0,38.597822273609
2015.0,Predicted,16.0,1,362,16.0,Predicted,0.0,Solar,2015.0,0.0
2015.0,Predicted,16.0,2,626,16.0,Predicted,6419.91082813132,Nuclear,2015.0,27.619458192022446
2015.0,Predicted,16.0,3,890,16.0,Predicted,0.0,,2015.0,0.0
2015.0,Predicted,16.0,4,1154,16.0,Predicted,1161.5066123704328,Wind,2015.0,4.996982696325168
2015.0,Predicted,16.0,5,1418,16.0,Predicted,6691.002493150685,Gas,2015.0,28.785736838043373
2015.0,Predicted,17.0,0,104,17.0,Predicted,8133.490722602741,Coal,2015.0,34.84955988807684
2015.0,Predicted,17.0,1,368,17.0,Predicted,0.0,Solar,2015.0,0.0
2015.0,Predicted,17.0,2,632,17.0,Predicted,6159.972018653879,Nuclear,2015.0,26.393626192550716
2015.0,Predicted,17.0,3,896,17.0,Predicted,0.0,,2015.0,0.0
2015.0,Predicted,17.0,4,1160,17.0,Predicted,2643.728215638127,Wind,2015.0,11.327579746620364
2015.0,Predicted,17.0,5,1424,17.0,Predicted,6401.671136986303,Gas,2015.0,27.429234172752082
2015.0,Predicted,18.0,0,110,18.0,Predicted,8379.48662214612,Coal,2015.0,36.168810832543876
2015.0,Predicted,18.0,1,374,18.0,Predicted,0.0,Solar,2015.0,0.0
2015.0,Predicted,18.0,2,638,18.0,Predicted,6408.734504253695,Nuclear,2015.0,27.662351694402737
2015.0,Predicted,18.0,3,902,18.0,Predicted,0.0,,2015.0,0.0
2015.0,Predicted,18.0,4,1166,18.0,Predicted,1199.2746525906384,Wind,2015.0,5.176491114763092
2015.0,Predicted,18.0,5,1430,18.0,Predicted,7180.218141552511,Gas,2015.0,30.992346358290295
2015.0,Predicted,19.0,0,116,19.0,Predicted,8501.395706621004,Coal,2015.0,36.388408822830456
2015.0,Predicted,19.0,1,380,19.0,Predicted,0.0,Solar,2015.0,0.0
2015.0,Predicted,19.0,2,644,19.0,Predicted,6150.450012856619,Nuclear,2015.0,26.325687832399915
2015.0,Predicted,19.0,3,908,19.0,Predicted,0.0,,2015.0,0.0
2015.0,Predicted,19.0,4,1172,19.0,Predicted,2802.2671710794516,Wind,2015.0,11.99450619297958
2015.0,Predicted,19.0,5,1436,19.0,Predicted,5908.809484018267,Gas,2015.0,25.29139715179004
2015.0,Predicted,20.0,0,122,20.0,Predicted,8662.037697488584,Coal,2015.0,37.26714581912916
2015.0,Predicted,20.0,1,386,20.0,Predicted,0.0,Solar,2015.0,0.0
2015.0,Predicted,20.0,2,650,20.0,Predicted,6419.91082813132,Nuclear,2015.0,27.620724052856904
2015.0,Predicted,20.0,3,914,20.0,Predicted,0.0,,2015.0,0.0
2015.0,Predicted,20.0,4,1178,20.0,Predicted,1199.1377877498853,Wind,2015.0,5.159114327828383
2015.0,Predicted,20.0,5,1442,20.0,Predicted,6962.007589041097,Gas,2015.0,29.95301580018555
2015.0,Predicted,21.0,0,128,21.0,Predicted,8961.369248858442,Coal,2015.0,38.73728028775961
2015.0,Predicted,21.0,1,392,21.0,Predicted,0.0,Solar,2015.0,0.0
2015.0,Predicted,21.0,2,656,21.0,Predicted,6419.91082813132,Nuclear,2015.0,27.75132664056061
2015.0,Predicted,21.0,3,920,21.0,Predicted,0.0,,2015.0,0.0
2015.0,Predicted,21.0,4,1184,21.0,Predicted,1166.4700670695197,Wind,2015.0,5.0422961804759705
2015.0,Predicted,21.0,5,1448,21.0,Predicted,6585.957700913244,Gas,2015.0,28.469096891203797
2015.0,Predicted,22.0,0,134,22.0,Predicted,8827.058285388124,Coal,2015.0,37.913088801313016
2015.0,Predicted,22.0,1,398,22.0,Predicted,0.0,Solar,2015.0,0.0
2015.0,Predicted,22.0,2,662,22.0,Predicted,6247.603923226115,Nuclear,2015.0,26.834077070590943
2015.0,Predicted,22.0,3,926,22.0,Predicted,0.0,,2015.0,0.0
2015.0,Predicted,22.0,4,1190,22.0,Predicted,1179.5312398515973,Wind,2015.0,5.06620339354088
2015.0,Predicted,22.0,5,1454,22.0,Predicted,7028.157223744292,Gas,2015.0,30.18663073455516
2015.0,Predicted,23.0,0,140,23.0,Predicted,8522.886836757996,Coal,2015.0,36.48332347134372
2015.0,Predicted,23.0,1,404,23.0,Predicted,0.0,Solar,2015.0,0.0
2015.0,Predicted,23.0,2,668,23.0,Predicted,6126.15652855388,Nuclear,2015.0,26.22380826451674
2015.0,Predicted,23.0,3,932,23.0,Predicted,0.0,,2015.0,0.0
2015.0,Predicted,23.0,4,1196,23.0,Predicted,2957.080405046801,Wind,2015.0,12.658166536109066
2015.0,Predicted,23.0,5,1460,23.0,Predicted,5754.924582191784,Gas,2015.0,24.63470172803048
2015.0,Predicted,24.0,0,146,24.0,Predicted,9059.177421232876,Coal,2015.0,38.906967743277356
2015.0,Predicted,24.0,1,410,24.0,Predicted,0.0,Solar,2015.0,0.0
2015.0,Predicted,24.0,2,674,24.0,Predicted,6347.479632813695,Nuclear,2015.0,27.26088405622407
2015.0,Predicted,24.0,3,938,24.0,Predicted,0.0,,2015.0,0.0
2015.0,Predicted,24.0,4,1202,24.0,Predicted,1606.8303583747702,Wind,2015.0,6.900946301777801
2015.0,Predicted,24.0,5,1466,24.0,Predicted,6270.715769406394,Gas,2015.0,26.931201898720776
2015.0,Predicted,25.0,0,152,25.0,Predicted,8075.180696347032,Coal,2015.0,34.68967310392743
2015.0,Predicted,25.0,1,416,25.0,Predicted,0.0,Solar,2015.0,0.0
2015.0,Predicted,25.0,2,680,25.0,Predicted,6354.252071083283,Nuclear,2015.0,27.296841452173005
2015.0,Predicted,25.0,3,944,25.0,Predicted,0.0,,2015.0,0.0
2015.0,Predicted,25.0,4,1208,25.0,Predicted,1251.4683286125562,Wind,2015.0,5.376105978548164
2015.0,Predicted,25.0,5,1472,25.0,Predicted,7597.44076712329,Gas,2015.0,32.637379465351394
2015.0,Predicted,26.0,0,158,26.0,Predicted,8476.004205479454,Coal,2015.0,36.54437737936892
2015.0,Predicted,26.0,1,422,26.0,Predicted,0.0,Solar,2015.0,0.0
2015.0,Predicted,26.0,2,686,26.0,Predicted,6414.875507992508,Nuclear,2015.0,27.657800270344303
2015.0,Predicted,26.0,3,950,26.0,Predicted,0.0,,2015.0,0.0
2015.0,Predicted,26.0,4,1214,26.0,Predicted,1156.3414557827616,Wind,2015.0,4.985577816515927
2015.0,Predicted,26.0,5,1478,26.0,Predicted,7146.508792237445,Gas,2015.0,30.812244533770862
2015.0,Predicted,27.0,0,164,27.0,Predicted,8652.709204337903,Coal,2015.0,37.29066207577137
2015.0,Predicted,27.0,1,428,27.0,Predicted,0.0,Solar,2015.0,0.0
2015.0,Predicted,27.0,2,692,27.0,Predicted,6419.91082813132,Nuclear,2015.0,27.66794995588315
2015.0,Predicted,27.0,3,956,27.0,Predicted,0.0,,2015.0,0.0
2015.0,Predicted,27.0,4,1220,27.0,Predicted,1181.0464695172373,Wind,2015.0,5.089967055459384
2015.0,Predicted,27.0,5,1484,27.0,Predicted,6949.754200913244,Gas,2015.0,29.951420912886096
2015.0,Predicted,28.0,0,170,28.0,Predicted,8579.029439497715,Coal,2015.0,36.84109698199084
2015.0,Predicted,28.0,1,434,28.0,Predicted,0.0,Solar,2015.0,0.0
2015.0,Predicted,28.0,2,698,28.0,Predicted,6144.2143444260255,Nuclear,2015.0,26.385222027445494
2015.0,Predicted,28.0,3,962,28.0,Predicted,0.0,,2015.0,0.0
2015.0,Predicted,28.0,4,1226,28.0,Predicted,2641.822146723057,Wind,2015.0,11.344829459204387
2015.0,Predicted,28.0,5,1490,28.0,Predicted,5921.508417808222,Gas,2015.0,25.428851531359282
2015.0,Predicted,29.0,0,176,29.0,Predicted,7292.679269406394,Coal,2015.0,30.884240889387872
2015.0,Predicted,29.0,1,440,29.0,Predicted,0.0,Solar,2015.0,0.0
2015.0,Predicted,29.0,2,704,29.0,Predicted,5932.772214474701,Nuclear,2015.0,25.125082215307433
2015.0,Predicted,29.0,3,968,29.0,Predicted,0.0,,2015.0,0.0
2015.0,Predicted,29.0,4,1232,29.0,Predicted,5139.051284636647,Wind,2015.0,21.763701920015396
2015.0,Predicted,29.0,5,1496,29.0,Predicted,5248.44370319635,Gas,2015.0,22.226974975289306
2015.0,Predicted,30.0,0,182,30.0,Predicted,8079.763868721461,Coal,2015.0,34.2385257532648
2015.0,Predicted,30.0,1,446,30.0,Predicted,0.0,Solar,2015.0,0.0
2015.0,Predicted,30.0,2,710,30.0,Predicted,5997.394876989495,Nuclear,2015.0,25.414351494011722
2015.0,Predicted,30.0,3,974,30.0,Predicted,0.0,,2015.0,0.0
2015.0,Predicted,30.0,4,1238,30.0,Predicted,4421.724477870552,Wind,2015.0,18.73734553004563
2015.0,Predicted,30.0,5,1502,30.0,Predicted,5099.574043379,Gas,2015.0,21.609777222677863
2015.0,Predicted,31.0,0,188,31.0,Predicted,8245.095818493146,Coal,2015.0,35.63124828868832
2015.0,Predicted,31.0,1,452,31.0,Predicted,0.0,Solar,2015.0,0.0
2015.0,Predicted,31.0,2,716,31.0,Predicted,6407.697820695704,Nuclear,2015.0,27.690917975265183
2015.0,Predicted,31.0,3,980,31.0,Predicted,0.0,,2015.0,0.0
2015.0,Predicted,31.0,4,1244,31.0,Predicted,1149.2277028247709,Wind,2015.0,4.966396815879813
2015.0,Predicted,31.0,5,1508,31.0,Predicted,7338.04872146119,Gas,2015.0,31.71143692016669
2015.0,Predicted,32.0,0,194,32.0,Predicted,8777.842408675797,Coal,2015.0,37.84809543960578
2015.0,Predicted,32.0,1,458,32.0,Predicted,0.0,Solar,2015.0,0.0
2015.0,Predicted,32.0,2,722,32.0,Predicted,6405.351819267395,Nuclear,2015.0,27.618446047775112
2015.0,Predicted,32.0,3,986,32.0,Predicted,0.0,,2015.0,0.0
2015.0,Predicted,32.0,4,1250,32.0,Predicted,1267.9108409227167,Wind,2015.0,5.466948286599868
2015.0,Predicted,32.0,5,1514,32.0,Predicted,6741.191152968036,Gas,2015.0,29.066510226019233
2015.0,Predicted,33.0,0,200,33.0,Predicted,8115.982933789958,Coal,2015.0,35.14889478696904
2015.0,Predicted,33.0,1,464,33.0,Predicted,0.0,Solar,2015.0,0.0
2015.0,Predicted,33.0,2,728,33.0,Predicted,6416.7267286317765,Nuclear,2015.0,27.789714998339516
2015.0,Predicted,33.0,3,992,33.0,Predicted,0.0,,2015.0,0.0
2015.0,Predicted,33.0,4,1256,33.0,Predicted,1156.710319255136,Wind,2015.0,5.009508970408137
2015.0,Predicted,33.0,5,1520,33.0,Predicted,7400.873420091327,Gas,2015.0,32.0518812442833
2015.0,Predicted,34.0,0,206,34.0,Predicted,8537.841477168948,Coal,2015.0,36.432488463360855
2015.0,Predicted,34.0,1,470,34.0,Predicted,0.0,Solar,2015.0,0.0
2015.0,Predicted,34.0,2,734,34.0,Predicted,6044.22293354849,Nuclear,2015.0,25.791774523495175
2015.0,Predicted,34.0,3,998,34.0,Predicted,0.0,,2015.0,0.0
2015.0,Predicted,34.0,4,1262,34.0,Predicted,3473.7712752493167,Wind,2015.0,14.82320001469977
2015.0,Predicted,34.0,5,1526,34.0,Predicted,5378.8563630137005,Gas,2015.0,22.952536998444202
2015.0,Predicted,35.0,0,212,35.0,Predicted,9007.292212328764,Coal,2015.0,38.6423746202278
2015.0,Predicted,35.0,1,476,35.0,Predicted,0.0,Solar,2015.0,0.0
2015.0,Predicted,35.0,2,740,35.0,Predicted,6400.937499506663,Nuclear,2015.0,27.46079720141009
2015.0,Predicted,35.0,3,1004,35.0,Predicted,0.0,,2015.0,0.0
2015.0,Predicted,35.0,4,1268,35.0,Predicted,1304.7713713444055,Wind,2015.0,5.597627226551731
2015.0,Predicted,35.0,5,1532,35.0,Predicted,6596.364091324204,Gas,2015.0,28.299200951810384
2015.0,Predicted,36.0,0,218,36.0,Predicted,8504.659146118718,Coal,2015.0,36.55139526869988
2015.0,Predicted,36.0,1,482,36.0,Predicted,0.0,Solar,2015.0,0.0
2015.0,Predicted,36.0,2,746,36.0,Predicted,6405.351819267395,Nuclear,2015.0,27.528974666548056
2015.0,Predicted,36.0,3,1010,36.0,Predicted,0.0,,2015.0,0.0
2015.0,Predicted,36.0,4,1274,36.0,Predicted,1209.2518557136978,Wind,2015.0,5.19713274785054
2015.0,Predicted,36.0,5,1538,36.0,Predicted,7148.410228310504,Gas,2015.0,30.72249731690153
2015.0,Predicted,37.0,0,224,37.0,Predicted,7188.992861872142,Coal,2015.0,30.39819953588928
2015.0,Predicted,37.0,1,488,37.0,Predicted,0.0,Solar,2015.0,0.0
2015.0,Predicted,37.0,2,752,37.0,Predicted,5783.036569652967,Nuclear,2015.0,24.453202687125174
2015.0,Predicted,37.0,3,1016,37.0,Predicted,0.0,,2015.0,0.0
2015.0,Predicted,37.0,4,1280,37.0,Predicted,5601.165743190527,Wind,2015.0,23.684173453296914
2015.0,Predicted,37.0,5,1544,37.0,Predicted,5076.208315068496,Gas,2015.0,21.464424323688643
2015.0,Predicted,38.0,0,230,38.0,Predicted,8464.611538812787,Coal,2015.0,36.534783657633014
2015.0,Predicted,38.0,1,494,38.0,Predicted,0.0,Solar,2015.0,0.0
2015.0,Predicted,38.0,2,758,38.0,Predicted,6405.351819267395,Nuclear,2015.0,27.646648862138186
2015.0,Predicted,38.0,3,1022,38.0,Predicted,0.0,,2015.0,0.0
2015.0,Predicted,38.0,4,1286,38.0,Predicted,1214.6932450590177,Wind,2015.0,5.242834206287011
2015.0,Predicted,38.0,5,1550,38.0,Predicted,7083.980764840185,Gas,2015.0,30.575733273941797
2015.0,Predicted,39.0,0,236,39.0,Predicted,8571.58432077625,Coal,2015.0,37.02931038504468
2015.0,Predicted,39.0,1,500,39.0,Predicted,0.0,Solar,2015.0,0.0
2015.0,Predicted,39.0,2,764,39.0,Predicted,6405.351819267395,Nuclear,2015.0,27.67116926869165
2015.0,Predicted,39.0,3,1028,39.0,Predicted,0.0,,2015.0,0.0
2015.0,Predicted,39.0,4,1292,39.0,Predicted,1262.80239181952,Wind,2015.0,5.455316073636562
2015.0,Predicted,39.0,5,1556,39.0,Predicted,6908.368283105024,Gas,2015.0,29.844204272627113
2015.0,Predicted,40.0,0,242,40.0,Predicted,8725.174554794516,Coal,2015.0,37.479116525257204
2015.0,Predicted,40.0,1,506,40.0,Predicted,0.0,Solar,2015.0,0.0
2015.0,Predicted,40.0,2,770,40.0,Predicted,6383.170830153239,Nuclear,2015.0,27.419004839562227
2015.0,Predicted,40.0,3,1034,40.0,Predicted,0.0,,2015.0,0.0
2015.0,Predicted,40.0,4,1298,40.0,Predicted,1467.8939952991996,Wind,2015.0,6.3053603972098085
2015.0,Predicted,40.0,5,1562,40.0,Predicted,6703.857280821919,Gas,2015.0,28.79651823797075
2015.0,Predicted,41.0,0,248,41.0,Predicted,8988.62486986301,Coal,2015.0,38.54229212012313
2015.0,Predicted,41.0,1,512,41.0,Predicted,0.0,Solar,2015.0,0.0
2015.0,Predicted,41.0,2,776,41.0,Predicted,6419.91082813132,Nuclear,2015.0,27.527912456619184
2015.0,Predicted,41.0,3,1040,41.0,Predicted,0.0,,2015.0,0.0
2015.0,Predicted,41.0,4,1304,41.0,Predicted,1149.3314698370996,Wind,2015.0,4.928214259094683
2015.0,Predicted,41.0,5,1568,41.0,Predicted,6763.591872146121,Gas,2015.0,29.001581164163014
2015.0,Predicted,42.0,0,254,42.0,Predicted,8472.990762557076,Coal,2015.0,36.2573676805434
2015.0,Predicted,42.0,1,518,42.0,Predicted,0.0,Solar,2015.0,0.0
2015.0,Predicted,42.0,2,782,42.0,Predicted,6305.656351252964,Nuclear,2015.0,26.98297533910387
2015.0,Predicted,42.0,3,1046,42.0,Predicted,0.0,,2015.0,0.0
2015.0,Predicted,42.0,4,1310,42.0,Predicted,2235.0814396622104,Wind,2015.0,9.564293391172592
2015.0,Predicted,42.0,5,1574,42.0,Predicted,6355.2893995433815,Gas,2015.0,27.195363589180133
2015.0,Predicted,43.0,0,260,43.0,Predicted,8003.025281963471,Coal,2015.0,34.17792830644878
2015.0,Predicted,43.0,1,524,43.0,Predicted,0.0,Solar,2015.0,0.0
2015.0,Predicted,43.0,2,788,43.0,Predicted,6009.9848602643815,Nuclear,2015.0,25.66639794827231
2015.0,Predicted,43.0,3,1052,43.0,Predicted,0.0,,2015.0,0.0
2015.0,Predicted,43.0,4,1316,43.0,Predicted,4029.7671887622164,Wind,2015.0,17.209628761213168
2015.0,Predicted,43.0,5,1580,43.0,Predicted,5372.9932511415545,Gas,2015.0,22.946044984065743
2016.0,Actual,-1.0,0,5,-1.0,Actual,3179.8572572954413,Coal,2016.0,11.459516713842795
2016.0,Actual,-1.0,1,14,-1.0,Actual,7599.28695403395,Nuclear,2016.0,27.386183975159657
2016.0,Actual,-1.0,2,23,-1.0,Actual,14487.240177379363,Gas,2016.0,52.20887527867703
2016.0,Actual,-1.0,3,32,-1.0,Actual,2411.8996280755287,Wind,2016.0,8.69196377813219
2016.0,Actual,-1.0,4,68,-1.0,Actual,70.33171195982253,Solar,2016.0,0.25346025418834733
2016.0,Predicted,0.0,0,3,0.0,Predicted,5217.047034246579,Coal,2016.0,24.19179879050394
2016.0,Predicted,0.0,1,267,0.0,Predicted,0.0,Solar,2016.0,0.0
2016.0,Predicted,0.0,2,531,0.0,Predicted,6317.198375353238,Nuclear,2016.0,29.29327472285557
2016.0,Predicted,0.0,3,795,0.0,Predicted,0.0,,2016.0,0.0
2016.0,Predicted,0.0,4,1059,0.0,Predicted,1601.4160010068485,Wind,2016.0,7.42587395167043
2016.0,Predicted,0.0,5,1323,0.0,Predicted,8429.69253196348,Gas,2016.0,39.08905253497005
2016.0,Predicted,1.0,0,9,1.0,Predicted,4948.931101598175,Coal,2016.0,23.191805158623538
2016.0,Predicted,1.0,1,273,1.0,Predicted,0.0,Solar,2016.0,0.0
2016.0,Predicted,1.0,2,537,1.0,Predicted,6397.75340000712,Nuclear,2016.0,29.981312582422298
2016.0,Predicted,1.0,3,801,1.0,Predicted,0.0,,2016.0,0.0
2016.0,Predicted,1.0,4,1065,1.0,Predicted,1168.1606129003421,Wind,2016.0,5.47426358787136
2016.0,Predicted,1.0,5,1329,1.0,Predicted,8824.291997716897,Gas,2016.0,41.352618671082816
2016.0,Predicted,2.0,0,15,2.0,Predicted,4735.635700913244,Coal,2016.0,22.129041340788966
2016.0,Predicted,2.0,1,279,2.0,Predicted,0.0,Solar,2016.0,0.0
2016.0,Predicted,2.0,2,543,2.0,Predicted,6397.75340000712,Nuclear,2016.0,29.895912274170172
2016.0,Predicted,2.0,3,807,2.0,Predicted,0.0,,2016.0,0.0
2016.0,Predicted,2.0,4,1071,2.0,Predicted,1143.3559613638117,Wind,2016.0,5.342761338541741
2016.0,Predicted,2.0,5,1335,2.0,Predicted,9123.349175799092,Gas,2016.0,42.63228504649911
2016.0,Predicted,3.0,0,21,3.0,Predicted,5079.918873287675,Coal,2016.0,23.60189229616195
2016.0,Predicted,3.0,1,285,3.0,Predicted,0.0,Solar,2016.0,0.0
2016.0,Predicted,3.0,2,549,3.0,Predicted,6360.010377028125,Nuclear,2016.0,29.549345898105162
2016.0,Predicted,3.0,3,813,3.0,Predicted,0.0,,2016.0,0.0
2016.0,Predicted,3.0,4,1077,3.0,Predicted,1316.8625169713464,Wind,2016.0,6.118295994419197
2016.0,Predicted,3.0,5,1341,3.0,Predicted,8766.562417808225,Gas,2016.0,40.7304658113137
2016.0,Predicted,4.0,0,27,4.0,Predicted,5062.486477168952,Coal,2016.0,23.486340837190404
2016.0,Predicted,4.0,1,291,4.0,Predicted,0.0,Solar,2016.0,0.0
2016.0,Predicted,4.0,2,555,4.0,Predicted,6397.75340000712,Nuclear,2016.0,29.68103077855319
